file_name,original_path,inference_path,ground_truth,original_transcript,inference_transcript,original_cer,inference_cer,dcer,utmos,pesq,stoi
common_voice_zh-TW_30583634,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30583634.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_30583634_inference.wav,嘉义市大雅路,嘉義市大雅路,嘉义士大雅露,0.1666666666666666,0.3333333333333333,0.1666666666666666,3.2142059803009038,1.7746202945709229,0.8627710640295391
common_voice_zh-TW_26401858,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26401858.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_26401858_inference.wav,发生苪氏规模七点零的地震,发生瑞士规模7.0的地震,发生瑞士规模7.0的进程,0.4166666666666667,0.5833333333333334,0.1666666666666666,2.857954978942871,1.7828593254089355,0.765988793903472
common_voice_zh-TW_22416851,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22416851.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22416851_inference.wav,包括美国、日本、欧洲在内,包括美国、日本、欧洲在内,包括美国、日本、欧洲在内,0.0,0.0,0.0,2.843090057373047,2.292286157608032,0.8587575859661627
common_voice_zh-TW_22720813,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22720813.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22720813_inference.wav,是善尽地球公民的责任,世上敬地求光明的責任,世上最低的小光明,0.7,1.0,0.3,2.982283592224121,1.686110258102417,0.8181501377676242
common_voice_zh-TW_21339236,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21339236.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_21339236_inference.wav,你有怦然心动吗？,你有風染心動嗎,你有怦然心动吗,0.5714285714285714,0.0,-0.5714285714285714,3.3681883811950684,2.608816385269165,0.9003845535951356
common_voice_zh-TW_31215098,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31215098.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_31215098_inference.wav,这样的人小时候就会被霸凌,这样的人小时候就会被霸凌,这样的人小时候就会被霸凌,0.0,0.0,0.0,3.4905686378479004,1.8105741739273071,0.9123390253718778
common_voice_zh-TW_32162554,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32162554.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_32162554_inference.wav,想不想试试时间的魔法,想不想试试时间的魔法?,想不想试试时间的魔法,0.0,0.0,0.0,2.694662570953369,1.749157428741455,0.7849750443455936
common_voice_zh-TW_21371977,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21371977.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_21371977_inference.wav,这边晚上会把对话记录备份起来,这边晚上会把对话记录备份起来,这边晚上会把对话记录备份起来,0.0,0.0,0.0,4.1541523933410645,2.482602119445801,0.9279608649710188
common_voice_zh-TW_30575798,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30575798.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_30575798_inference.wav,淡水河出海口的兴建中桥梁,淡水河出海口的新建中桥梁,淡水河出海口的新店中桥梁,0.0833333333333333,0.1666666666666666,0.0833333333333333,3.3522346019744877,1.8838969469070437,0.8924384456709232
common_voice_zh-TW_19243438,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19243438.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_19243438_inference.wav,今天突然没什么梗,今天突然沒什麼跟,今天突然没什么客人,0.375,0.25,-0.125,3.563648223876953,1.6502811908721924,0.6189277510393169
common_voice_zh-TW_25899818,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25899818.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_25899818_inference.wav,昨天有聊到东厂事件,昨天有聊到東廠事件,昨天有聊到東廠的事件,0.2222222222222222,0.3333333333333333,0.1111111111111111,2.808920383453369,2.3741297721862797,0.9202966797132568
common_voice_zh-TW_24719627,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24719627.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_24719627_inference.wav,这不就是现在吗,这不就是现在吗?,这不就是现在吗?,0.0,0.0,0.0,2.655424118041992,1.5130116939544678,0.8687718314770418
common_voice_zh-TW_19836722,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19836722.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_19836722_inference.wav,六十秒等于一分钟,60秒等於1分鐘,60秒等于1分钟,0.625,0.375,-0.25,3.491169214248657,2.043984651565552,0.8733166014495256
common_voice_zh-TW_22460700,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22460700.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22460700_inference.wav,全体国民的共同奋斗,全体国民的共同奋斗,全體國民的共同奮鬥,0.0,0.4444444444444444,0.4444444444444444,3.231017827987671,1.8928958177566528,0.9063437008174458
common_voice_zh-TW_22460692,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22460692.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22460692_inference.wav,这就是新时代的意义,这就是新时代的意义,这就是新失败的意义。,0.0,0.2222222222222222,0.2222222222222222,3.416550874710083,2.2582035064697266,0.8630510607170773
common_voice_zh-TW_24495060,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24495060.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_24495060_inference.wav,台风低层在吕宋岛东方,颱風低沉在旅送島東方,排風低沉在旅送島東方,0.7,0.7,0.0,2.574071884155273,1.7297093868255615,0.8864265302527551
common_voice_zh-TW_20817155,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_20817155.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_20817155_inference.wav,另一派之看法,另一派之看法,另一派居看访,0.0,0.3333333333333333,0.3333333333333333,3.2089102268218994,1.4465867280960083,0.8856442323172276
common_voice_zh-TW_25047644,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25047644.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_25047644_inference.wav,逝者罗斯福,逝者罗斯福,试着游四幅,0.0,1.0,1.0,2.8388562202453613,1.803321957588196,0.7768993911545016
common_voice_zh-TW_30162103,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30162103.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_30162103_inference.wav,茄苳交流道,邪東交流道,协动交友到,0.4,0.8,0.4,3.420717239379883,2.246077537536621,0.8705269293614092
common_voice_zh-TW_27353194,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27353194.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_27353194_inference.wav,使人人各取衣食所需,使人人各取一时所需,使人人各取一时所需,0.2222222222222222,0.2222222222222222,0.0,2.416782855987549,1.8724491596221924,0.7800857020363147
common_voice_zh-TW_19313217,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19313217.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_19313217_inference.wav,易死会体质,一死會體質,一死會一死,0.8,0.8,0.0,1.55256986618042,1.4912145137786863,0.6481910179760662
common_voice_zh-TW_27003716,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27003716.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_27003716_inference.wav,平等、博爱,平等不爱,你們等我愛,0.25,1.0,0.75,2.313854217529297,3.038367748260498,0.8955498914607403
common_voice_zh-TW_31399172,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31399172.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_31399172_inference.wav,开发标案是从你开标、招标到得标,开发标案是从你开标 招标到得标,开发标案是从你开标、招标到得标。,0.0,0.0,0.0,3.504600524902344,2.429107666015625,0.9273420604320642
common_voice_zh-TW_19313211,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19313211.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_19313211_inference.wav,天刚亮,天剛亮,明天見,0.3333333333333333,1.0,0.6666666666666667,1.4468135833740234,1.131725192070007,0.5650629048601622
common_voice_zh-TW_31303377,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31303377.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_31303377_inference.wav,高雄港东侧联外高速公路,高雄港東側連外高速公路,高雄港東側連外高速公路,0.2727272727272727,0.2727272727272727,0.0,2.788296937942505,1.810510873794556,0.9032271151974391
common_voice_zh-TW_30584885,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30584885.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_30584885_inference.wav,台中市崇德路,台中市崇德路,台中市崇德路,0.0,0.0,0.0,3.5141725540161133,2.075263738632202,0.9223371157155626
common_voice_zh-TW_19324368,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19324368.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_19324368_inference.wav,也并未证实为同性恋者,也并未证实为同性恋者,也便未证实为同性恋者,0.0,0.1,0.1,2.416924476623535,1.91257917881012,0.8868273593974311
common_voice_zh-TW_30160679,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30160679.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_30160679_inference.wav,安朔隧道,安索隧道,安塑隧道,0.25,0.25,0.0,2.804481029510498,1.8316534757614136,0.8488820845195713
common_voice_zh-TW_30673381,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30673381.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_30673381_inference.wav,建筑构造层数最多的交流道,建築构造层数最多的交流道,建築構造層數最多的交流道,0.0833333333333333,0.3333333333333333,0.25,3.1493375301361084,1.601282835006714,0.8755684233096029
common_voice_zh-TW_18703760,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18703760.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_18703760_inference.wav,任何性倾向都是正常的,任何性倾向都是正常的,任何信想上都是正常的,0.0,0.3,0.3,2.4187934398651123,1.6401571035385132,0.7641207832018455
common_voice_zh-TW_19336416,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19336416.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_19336416_inference.wav,前副馆长、现任馆长,前副館長 現任館長,前副班长现任班长,0.625,0.25,-0.375,2.852746725082397,1.7364919185638428,0.8313282330459671
common_voice_zh-TW_17437277,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17437277.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_17437277_inference.wav,农历春节在两岸都是最重要的节庆,农历春节在两岸都是最重要的节庆,农历春节在两岸都是最重要的节庆,0.0,0.0,0.0,3.812275886535645,1.9176220893859863,0.9094966785168416
common_voice_zh-TW_17415027,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17415027.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_17415027_inference.wav,清理用了十几年的除湿机,清理用了十幾年的廚師機,清理用了十幾年的廚師機,0.3636363636363636,0.3636363636363636,0.0,2.903881311416626,1.828323483467102,0.7836219912341609
common_voice_zh-TW_35109964,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_35109964.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_35109964_inference.wav,十八则追求享乐与平衡的故事,十八折追求享乐与平衡的故事,18则追求想要与平衡的故事,0.0769230769230769,0.3076923076923077,0.2307692307692307,2.89148473739624,1.7580280303955078,0.8769303536951581
common_voice_zh-TW_19866349,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19866349.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_19866349_inference.wav,刚刚请我们发文给银行,剛剛請我們發文給銀行,剛剛請我們哈文給我們談,0.7,0.9,0.2,2.357099294662476,2.016787528991699,0.8884090838719775
common_voice_zh-TW_22007696,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22007696.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22007696_inference.wav,西方古代的童谣,西方古代的童谣,西方古代的童谣,0.0,0.0,0.0,2.601536750793457,1.78346586227417,0.8691272133204743
common_voice_zh-TW_30160798,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30160798.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_30160798_inference.wav,让宾客上传图片,讓賓客上傳圖片,讓賓客上傳圖片,0.5714285714285714,0.5714285714285714,0.0,2.8819258213043213,1.7455155849456787,0.7135757065052014
common_voice_zh-TW_22006803,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22006803.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22006803_inference.wav,健保统计资料,健保统计资料,健保统计资料,0.0,0.0,0.0,2.0508875846862797,1.403592586517334,0.7767669670770643
common_voice_zh-TW_22786849,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22786849.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22786849_inference.wav,首报族等二十人,手抱足等二十人,首爆竹等20人,0.4285714285714285,0.5714285714285714,0.1428571428571428,2.984116792678833,1.9802484512329104,0.804147884709569
common_voice_zh-TW_21316690,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21316690.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_21316690_inference.wav,双性恋者与跨性别族群,双性恋者与跨性别族群,方性恋者与跨性别族群,0.0,0.1,0.1,3.608344078063965,2.2038748264312744,0.894614062196018
common_voice_zh-TW_36612686,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_36612686.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_36612686_inference.wav,第一次买罐头的时候,第一次买罐头的时候,第一次来不安好的时候,0.0,0.4444444444444444,0.4444444444444444,2.587280035018921,1.7478764057159424,0.5397644933321321
common_voice_zh-TW_18882634,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18882634.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_18882634_inference.wav,有责任先决定目标,有責任先決定目標,有责任先决定目标,0.375,0.0,-0.375,1.880705714225769,1.4062817096710205,0.8203863948308993
common_voice_zh-TW_24792764,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24792764.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_24792764_inference.wav,在维基百科上是这样,在维基百科上是这样,在维基百科上是这样,0.0,0.0,0.0,3.638115406036377,2.080150365829468,0.9021099420059308
common_voice_zh-TW_25471183,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25471183.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_25471183_inference.wav,这个时候送来一个病人,这个时候送来一个病人,这个时候送来一个病人,0.0,0.0,0.0,3.1345956325531006,1.8866266012191768,0.8722644620795884
common_voice_zh-TW_22720684,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22720684.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22720684_inference.wav,台湾民主原则及普遍民意,台湾民主原则及普遍民意,台湾民族原则极普及民意,0.0,0.2727272727272727,0.2727272727272727,2.537707805633545,1.6965782642364502,0.7783649918882728
common_voice_zh-TW_27359080,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27359080.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_27359080_inference.wav,却因降雨的季节分配而有不同,却因降雨的季节分配而有不同,却因降雨的季节分配而有不同,0.0,0.0,0.0,3.106519222259521,1.9231810569763184,0.8336495253208452
common_voice_zh-TW_30586977,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30586977.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_30586977_inference.wav,纽约去长岛海滩的路上,纽约去长岛海滩的路上,扭捏去一长岛海滩的路上,0.0,0.3,0.3,1.8033021688461304,2.077986001968384,0.8500222148662555
common_voice_zh-TW_26986992,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26986992.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_26986992_inference.wav,对于政治上的权益也诸多压抑,對於政治上的權益也諸多壓抑,对于政治上的权力也诸多压抑,0.3846153846153846,0.0769230769230769,-0.3076923076923077,3.077690839767456,2.1975882053375244,0.8460894265060694
common_voice_zh-TW_22460770,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22460770.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22460770_inference.wav,长照体系却尚未健全,长照体系却尚未健全,长照体系却尚未健全,0.0,0.0,0.0,3.630846261978149,2.2132222652435303,0.9241921862818514
common_voice_zh-TW_22460717,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22460717.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22460717_inference.wav,我们都要做一个,我们都要做一个,我们都要做一个,0.0,0.0,0.0,3.999871492385864,2.2931058406829834,0.9146474172957888
common_voice_zh-TW_20289428,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_20289428.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_20289428_inference.wav,义大利临时政府,意大利淫食政府,意大利飲食政府,0.4285714285714285,0.4285714285714285,0.0,3.1449191570281982,2.4658005237579346,0.8570177957012868
common_voice_zh-TW_21960435,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21960435.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_21960435_inference.wav,必须要有科目才能编列收入或支出,必须要有科目才能编列收入或支出。,必须要有科目才能编列收入或支出。,0.0,0.0,0.0,3.0654096603393555,2.030428647994995,0.8769693821038643
common_voice_zh-TW_20817145,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_20817145.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_20817145_inference.wav,成绩考核委员会,成績考核委員會,成績考核為原例,0.4285714285714285,0.5714285714285714,0.1428571428571428,2.46941876411438,1.3710293769836426,0.841216832379013
common_voice_zh-TW_27166237,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27166237.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_27166237_inference.wav,产生物质乙及气体丙,产生物质乙及气体饼,产生物质与及气体病,0.1111111111111111,0.2222222222222222,0.1111111111111111,3.1317057609558105,2.2778074741363525,0.8695411140638893
common_voice_zh-TW_28473579,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_28473579.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_28473579_inference.wav,不要忘记对环境的责任,不要忘记对环境的责任,不要忘记对环境的责任,0.0,0.0,0.0,3.5533080101013184,2.1513445377349854,0.8199852573022336
common_voice_zh-TW_22724356,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22724356.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22724356_inference.wav,我们国家的财政并不乐观,我們國家的財政並不樂觀,是光榮國家的財政定不樂觀,0.5454545454545454,0.7272727272727273,0.1818181818181818,2.906789779663086,2.017458915710449,0.8358672679220243
common_voice_zh-TW_31145566,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31145566.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_31145566_inference.wav,星球的温度,星球的溫度,星球的温度,0.2,0.0,-0.2,3.609743118286133,2.247301816940308,0.9278156773565958
common_voice_zh-TW_19231650,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19231650.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_19231650_inference.wav,举行适当之公听会,举行适当之公听会,举行适当之公经会,0.0,0.125,0.125,2.998097896575928,1.920528531074524,0.8753877869365999
common_voice_zh-TW_22765308,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22765308.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22765308_inference.wav,玉山还有爱玉冰,玉山海有艾玉冰,日山有埃及賓,0.2857142857142857,0.7142857142857143,0.4285714285714286,3.0308449268341064,1.5604227781295776,0.5879137955788952
common_voice_zh-TW_22787227,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22787227.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22787227_inference.wav,进行参与式工作坊,进行参与试工作坊,敬请参与试工作坊,0.125,0.375,0.25,3.504453659057617,1.947402834892273,0.8468581316178858
common_voice_zh-TW_20853842,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_20853842.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_20853842_inference.wav,每个人都有等量美的感受,每个人都有等亮眉的感受,每个人都有等亮眉的感受,0.1818181818181818,0.1818181818181818,0.0,3.5614206790924072,1.8300566673278809,0.8939743392548024
common_voice_zh-TW_31399330,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31399330.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_31399330_inference.wav,有关于报税流程的部分,有关于报税流程的部分。,有关于报水流程的部分,0.0,0.1,0.1,3.2425408363342285,2.0946195125579834,0.9106678263904112
common_voice_zh-TW_25344274,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25344274.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_25344274_inference.wav,来讲几则鬼故事,来讲几则鬼故事,來講幾則鬼故事,0.0,0.5714285714285714,0.5714285714285714,3.7634027004241934,1.976382851600647,0.7194665060183372
common_voice_zh-TW_21329091,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21329091.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_21329091_inference.wav,第一次在伯朗咖啡点啤酒喝,第一次在博朗咖啡店啤酒喝,第一次在波朗咖啡店啤酒喝,0.1666666666666666,0.1666666666666666,0.0,3.466132402420044,2.026238441467285,0.8605134994902018
common_voice_zh-TW_27420342,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27420342.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_27420342_inference.wav,经过造山运动,经过造山运动,经过造山运动,0.0,0.0,0.0,2.236908435821533,1.5121270418167114,0.6378178097881156
