file_name,original_path,inference_path,ground_truth,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi
2961-961-0016,/homes/jiasin/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0016.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/2961-961-0016_inference.wav,I WILL BRIEFLY DESCRIBE THEM TO YOU AND YOU SHALL READ THE ACCOUNT OF THEM AT YOUR LEISURE IN THE SACRED REGISTERS, i will briefly describe them to you and you shall read the account of them at your leisure in the sacred registers, i will briefly describe them to you and you shall read the account of them at your leisure in the sacred registers,0.0,0.0,0.0,4.257051944732666,2.4197373390197754,0.9133000119999584
2961-961-0011,/homes/jiasin/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0011.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/2961-961-0011_inference.wav,THE GENEALOGIES WHICH YOU HAVE RECITED TO US OUT OF YOUR OWN ANNALS SOLON ARE A MERE CHILDREN'S STORY, the genealogies which you have recited to us out of your own annals solon are a mere children's story, the genealogies which you have recited to us out of your own annals solon are a mere children's story,0.0,0.0,0.0,4.170867919921875,2.566126585006714,0.9304810166279216
2961-961-0003,/homes/jiasin/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0003.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/2961-961-0003_inference.wav,I WILL IF TIMAEUS APPROVES I APPROVE," ""'I will, if Timaeus approves.' ""'I approve.'"," ""'I will, if Timaeus approves.' ""'I approve.'",0.0,0.0,0.0,4.056257247924805,2.6421918869018555,0.9097216802885748
2961-961-0021,/homes/jiasin/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0021.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/2961-961-0021_inference.wav,BUT I WOULD NOT SPEAK AT THE TIME BECAUSE I WANTED TO REFRESH MY MEMORY," But I would not speak at the time, because I wanted to refresh my memory."," But I would not speak at the time, because I wanted to refresh my memory.",0.0,0.0,0.0,4.252882957458496,2.3414738178253174,0.9048875192768492
2961-961-0015,/homes/jiasin/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0015.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/2961-961-0015_inference.wav,MANY LAWS EXIST AMONG US WHICH ARE THE COUNTERPART OF YOURS AS THEY WERE IN THE OLDEN TIME, many laws exist among us which are the counterpart of yours as they were in the olden time, many laws exist among us which are the counterpart of yours as they were in the olden time,0.0,0.0,0.0,4.3259124755859375,2.5698561668396,0.9145125881620016
2961-961-0017,/homes/jiasin/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0017.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/2961-961-0017_inference.wav,OBSERVE AGAIN WHAT CARE THE LAW TOOK IN THE PURSUIT OF WISDOM SEARCHING OUT THE DEEP THINGS OF THE WORLD AND APPLYING THEM TO THE USE OF MAN, observe again what care the law took in the pursuit of wisdom searching out the deep things of the world and applying them to the use of men, observe again what care the law took in the pursuit of wisdom searching out the deep things of the world and applying them to the use of men,0.0357142857142857,0.0357142857142857,0.0,4.084609031677246,2.580570936203003,0.9304401084181556
2961-961-0004,/homes/jiasin/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0004.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/2961-961-0004_inference.wav,LISTEN THEN SOCRATES TO A TALE OF SOLON'S WHO BEING THE FRIEND OF DROPIDAS MY GREAT GRANDFATHER TOLD IT TO MY GRANDFATHER CRITIAS AND HE TOLD ME, listen then socrates to a tale of solans who being the friend of tropidas my great-grandfather told it to my grandfather critias and he told me, listen then socrates to a tale of solon's who being the friend of drovidus my great-grandfather told it to my grandfather critias and he told me,0.1111111111111111,0.1111111111111111,0.0,4.037210464477539,2.397988796234131,0.9189206909404184
2961-961-0018,/homes/jiasin/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0018.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/2961-961-0018_inference.wav,THE MOST FAMOUS OF THEM ALL WAS THE OVERTHROW OF THE ISLAND OF ATLANTIS, the most famous of them all was the overthrow of the island of atlantis, The most famous of them all was the overthrow of the island of the Twenties.,0.0,0.5,0.5,3.969499349594116,2.18778395652771,0.8953832100346638
2961-961-0009,/homes/jiasin/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0009.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/2961-961-0009_inference.wav,TELL US SAID THE OTHER THE WHOLE STORY AND WHERE SOLON HEARD THE STORY," ""'Tell us,' said the other, ""'the whole story, and where Solon heard the story.'"," ""'Tell us,' said the other, ""'the whole story, and where's Sol and her this story?'",0.0,0.5714285714285714,0.5714285714285714,4.161445140838623,2.5342557430267334,0.9189075553570136
2961-961-0010,/homes/jiasin/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0010.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/2961-961-0010_inference.wav,BUT IN EGYPT THE TRADITIONS OF OUR OWN AND OTHER LANDS ARE BY US REGISTERED FOR EVER IN OUR TEMPLES," But in Egypt, the traditions of our own and other lands are by us registered forever in our temples.", but in egypt the traditions of our own and other lands are by us registered forever in our temples,0.05,0.05,0.0,4.268056869506836,2.281447172164917,0.9167183746535806
2961-961-0012,/homes/jiasin/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0012.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/2961-961-0012_inference.wav,FOR IN THE TIMES BEFORE THE GREAT FLOOD ATHENS WAS THE GREATEST AND BEST OF CITIES AND DID THE NOBLEST DEEDS AND HAD THE BEST CONSTITUTION OF ANY UNDER THE FACE OF HEAVEN, for in the times before the great flood athens was the greatest and best of cities and did the noblest deeds and had the best constitution of any under the face of heaven, for in the times before the great flood athens was the greatest and best of cities and did the noblest deeds and had the best constitution of any under the face of heaven,0.0,0.0,0.0,4.250905990600586,2.465933561325073,0.9250890032576146
2961-961-0002,/homes/jiasin/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0002.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/2961-961-0002_inference.wav,AND THEREFORE TO YOU I TURN TIMAEUS CITIZEN OF LOCRIS WHO ARE AT ONCE A PHILOSOPHER AND A STATESMAN AND TO YOU CRITIAS WHOM ALL ATHENIANS KNOW TO BE SIMILARLY ACCOMPLISHED AND TO HERMOCRATES WHO IS ALSO FITTED BY NATURE AND EDUCATION TO SHARE IN OUR DISCOURSE, and therefore to you i turn timaeus citizen of locris who are at once a philosopher and a statesman and to you critias whom all athenians know to be similarly accomplished and to hermocrates who is also fitted by nature and education to share in our discourse, and therefore to you i turn timaeus citizen of bocris who are at once a philosopher and a statesman and to you critias whom all athenians know to be singularly accomplished and to hermocrates who is also fitted by matri in education to share in our discourse,0.0,0.1914893617021276,0.1914893617021276,4.21895170211792,2.509293794631958,0.8928409642252266
2961-961-0014,/homes/jiasin/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0014.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/2961-961-0014_inference.wav,NINE THOUSAND YEARS HAVE ELAPSED SINCE SHE FOUNDED YOURS AND EIGHT THOUSAND SINCE SHE FOUNDED OURS AS OUR ANNALS RECORD, nine thousand years have elapsed since she founded yours and eight thousand since she founded ours as our annals record, nine thousand years had elapsed since she founded yours and eight thousand since she founded ours as our annals record,0.0,0.1,0.1,4.273760318756104,2.609661817550659,0.9136650297546356
2961-961-0013,/homes/jiasin/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0013.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/2961-961-0013_inference.wav,SOLON MARVELLED AND DESIRED TO BE INFORMED OF THE PARTICULARS, sullen marvelled and desired to be informed of the particulars," ""'Solong marvelled and desired to be informed of the particulars.'",0.3,0.1,-0.1999999999999999,4.15447998046875,2.5211637020111084,0.9108626198611262
2961-961-0020,/homes/jiasin/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0020.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/2961-961-0020_inference.wav,THIS IS THE EXPLANATION OF THE SHALLOWS WHICH ARE FOUND IN THAT PART OF THE ATLANTIC OCEAN, This is the explanation of the shallows which are found in that part of the Atlantic Ocean., this is the explanation of the shallows which are found in that part of the atlantic ocean,0.0,0.0,0.0,3.968220233917236,2.3203158378601074,0.9246083173227188
3570-5694-0011,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0011.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0011_inference.wav,THE CUSTOM OF FESTIVE GATHERINGS PROBABLY ORIGINATED IN MOTIVES OF CONVIVIALITY AND RELIGION THESE MOTIVES ARE ALSO PRESENT IN THE LATER DEVELOPMENT BUT THEY DO NOT CONTINUE TO BE THE SOLE MOTIVES, the custom of festive gatherings probably originated in motives of conviviality and religion these motives are also present in the later development but they do not continue to be the sole motives, the custom of festive gatherings probably originated in motives of conviviality and religion these motives are also present in the later development but they do not continue to be the sole motives,0.0,0.0,0.0,4.1972856521606445,2.074744462966919,0.9253269420823944
3570-5694-0022,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0022.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0022_inference.wav,THE LIVERY BECOMES OBNOXIOUS TO NEARLY ALL WHO ARE REQUIRED TO WEAR IT, The livery becomes obnoxious to nearly all who are required to wear it., The livery becomes obnoxious to nearly all who are required to wear it.,0.0,0.0,0.0,4.227672576904297,2.195655584335327,0.9132530096744308
3570-5694-0000,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0000.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0000_inference.wav,BUT ALREADY AT A POINT IN ECONOMIC EVOLUTION FAR ANTEDATING THE EMERGENCE OF THE LADY SPECIALISED CONSUMPTION OF GOODS AS AN EVIDENCE OF PECUNIARY STRENGTH HAD BEGUN TO WORK OUT IN A MORE OR LESS ELABORATE SYSTEM, but already at a point in economic evolution far antedating the emergence of the lady specialized consumption of goods as an evidence of pecuniary strength had begun to work out in a more or less elaborate system, but already at a point in economic evolution far antedating the emergence of the lady specialized consumption of goods as an evidence of pecuniary strength had begun to work out in a more or less elaborate system,0.027027027027027,0.027027027027027,0.0,4.279712677001953,2.105432271957397,0.9329267690341276
3570-5694-0004,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0004.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0004_inference.wav,IN THE NATURE OF THINGS LUXURIES AND THE COMFORTS OF LIFE BELONG TO THE LEISURE CLASS," In the nature of things, luxuries and the comforts of life belong to the leisure class."," In the nature of things, luxuries and the comforts of life belong to the leisure class.",0.0,0.0,0.0,4.357326030731201,2.0629336833953857,0.9391435688869622
3570-5694-0016,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0016.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0016_inference.wav,MANY OF THESE AGAIN AND ALSO MANY OF THE OTHER ARISTOCRACY OF LESS DEGREE HAVE IN TURN ATTACHED TO THEIR PERSONS A MORE OR LESS COMPREHENSIVE GROUP OF VICARIOUS CONSUMER IN THE PERSONS OF THEIR WIVES AND CHILDREN THEIR SERVANTS RETAINERS ET CETERA," Many of these again, and also many of the other aristocracy of less degree, have in turn attached to their persons a more or less comprehensive group of vicarious consumer in the persons of their wives and children, their servants, retainers, etc.", many of these again and also many of the other aristocracy of less degree have in turn attached to their persons a more or less comprehensive group of vicarious consumer in the persons of their wives and children their servants retainers c,0.1395348837209302,0.1860465116279069,0.0465116279069767,4.145687580108643,2.165128469467163,0.9373282596499004
3570-5694-0015,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0015.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0015_inference.wav,SO MANY OF THEM HOWEVER AS MAKE UP THE RETAINER AND HANGERS ON OF THE PATRON MAY BE CLASSED AS VICARIOUS CONSUMER WITHOUT QUALIFICATION," So many of them, however, as make up the retainer and hangers-on of the patron, may be classed as vicarious consumer without qualification.", so many of them however as make up the retainer and hangers-on of the patron may be cast as vicarious consumer without qualification,0.0416666666666666,0.2083333333333333,0.1666666666666666,4.197044372558594,2.016695976257324,0.9275100617169948
3570-5694-0001,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0001.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0001_inference.wav,THE UTILITY OF CONSUMPTION AS AN EVIDENCE OF WEALTH IS TO BE CLASSED AS A DERIVATIVE GROWTH, The utility of consumption as an evidence of wealth is to be classed as a derivative of growth., The utility of consumption as an evidence of wealth is to be classed as a derivative growth.,0.1764705882352941,0.0,-0.1764705882352941,4.270857334136963,2.199465036392212,0.9404747038814728
3570-5694-0009,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0009.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0009_inference.wav,WITH MANY QUALIFICATIONS WITH MORE QUALIFICATIONS AS THE PATRIARCHAL TRADITION HAS GRADUALLY WEAKENED THE GENERAL RULE IS FELT TO BE RIGHT AND BINDING THAT WOMEN SHOULD CONSUME ONLY FOR THE BENEFIT OF THEIR MASTERS," With many qualifications, with more qualifications as the patriarchal tradition has gradually weakened, the general rule is felt to be right and binding that women should consume only for the benefit of their masters.", with many qualifications with more qualifications as the patriarchal tradition has gradually weakened the general rule is felt to be right and binding that women should consume only for the benefit of their masters,0.0,0.0,0.0,4.278149127960205,2.214751958847046,0.9332709466972196
3570-5694-0002,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0002.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0002_inference.wav,SUCH CONSUMPTION AS FALLS TO THE WOMEN IS MERELY INCIDENTAL TO THEIR WORK IT IS A MEANS TO THEIR CONTINUED LABOUR AND NOT A CONSUMPTION DIRECTED TO THEIR OWN COMFORT AND FULNESS OF LIFE," Such consumption as falls to the women is merely incidental to their work. It is a means to their continued labour, and not a consumption directed to their own comfort and fullness of life.", such consumption as falls to the women is merely incidental to their work it is a means to their continued labor and after consumption directed to their own comfort and fullness of life,0.0294117647058823,0.1764705882352941,0.1470588235294117,4.213436126708984,2.158904790878296,0.92813659517289
3570-5694-0012,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0012.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0012_inference.wav,THERE IS A MORE OR LESS ELABORATE SYSTEM OF RANK AND GRADES, there is a more or less elaborate system of rank and grades., there is a more or less elaborate system of ranking greats.,0.0,0.5,0.5,4.231752395629883,2.529985189437866,0.9299788222172304
3570-5694-0006,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0006.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0006_inference.wav,DRUNKENNESS AND THE OTHER PATHOLOGICAL CONSEQUENCES OF THE FREE USE OF STIMULANTS THEREFORE TEND IN THEIR TURN TO BECOME HONORIFIC AS BEING A MARK AT THE SECOND REMOVE OF THE SUPERIOR STATUS OF THOSE WHO ARE ABLE TO AFFORD THE INDULGENCE, drunkenness and the other pathological consequences of the free use of stimulants therefore tend in their turn to become honorific as being a mark at the secondary move of the superior status of those who are able to afford the indulgence, brunkenness and the other pathological consequences of the free use of stimulants therefore tend in their turn to become honorific as being a mark at the secondary move of the superior status of those who are able to afford the indulgence,0.073170731707317,0.0975609756097561,0.024390243902439,4.289178371429443,2.1159701347351074,0.9326171834802878
3570-5694-0021,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0021.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0021_inference.wav,WHENEVER AS IN THESE CASES THE MENIAL SERVICE IN QUESTION HAS TO DO DIRECTLY WITH THE PRIMARY LEISURE EMPLOYMENTS OF FIGHTING AND HUNTING IT EASILY ACQUIRES A REFLECTED HONORIFIC CHARACTER," Whenever, as in these cases, the menial service in question has to do directly with the primary leisure employments of fighting and hunting, it easily acquires a reflected honorific character.", whenever as in these cases the menial service in question has to do directly with the primary leisure employments of fighting and hunting it easily acquires a reflected honorific character,0.0,0.0,0.0,4.2276716232299805,2.10693883895874,0.919802692990495
3570-5694-0018,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0018.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0018_inference.wav,THE WEARERS OF UNIFORMS AND LIVERIES MAY BE ROUGHLY DIVIDED INTO TWO CLASSES THE FREE AND THE SERVILE OR THE NOBLE AND THE IGNOBLE," The wearers of uniforms and liveries may be roughly divided into two classes, the free and the servile, or the noble and the ignoble.", the wearers of uniforms and liveries may be roughly divided into two classes the free and the servile or the noble and the ignoble,0.0,0.0,0.0,4.228504657745361,2.364122152328491,0.9245044826467808
3570-5694-0010,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0010.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0010_inference.wav,THE OBJECTION OF COURSE PRESENTS ITSELF THAT EXPENDITURE ON WOMEN'S DRESS AND HOUSEHOLD PARAPHERNALIA IS AN OBVIOUS EXCEPTION TO THIS RULE BUT IT WILL APPEAR IN THE SEQUEL THAT THIS EXCEPTION IS MUCH MORE OBVIOUS THAN SUBSTANTIAL," The objection of course presents itself that expenditure on women's dress and household paraphernalia is an obvious exception to this rule, but it will appear in the sequel that this exception is much more obvious than substantial.", the objection of course presents itself that expenditure on women's dress and household paraphernalia is an obvious exception to this rule but it will appear in the sequel that this exception is much more obvious than substantial,0.0,0.0,0.0,4.239194393157959,2.169885635375977,0.9362254943008532
3570-5694-0020,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0020.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0020_inference.wav,SO THOSE OFFICES WHICH ARE BY RIGHT THE PROPER EMPLOYMENT OF THE LEISURE CLASS ARE NOBLE SUCH AS GOVERNMENT FIGHTING HUNTING THE CARE OF ARMS AND ACCOUTREMENTS AND THE LIKE IN SHORT THOSE WHICH MAY BE CLASSED AS OSTENSIBLY PREDATORY EMPLOYMENTS, so those offices which are by right the proper employment of the leisure class are noble such as government fighting hunting the care of arms and accoutrements and the like in short those which may be classed as ostensibly predatory employments, so those offices which are by right the proper employment of the leisure class are noble such as government piting hunting the care of arms and accoutrements and the like in short those which may be classed as ostensibly predatory employments,0.0,0.073170731707317,0.073170731707317,4.093844890594482,1.879523754119873,0.9318721806078714
3570-5694-0019,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0019.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0019_inference.wav,BUT THE GENERAL DISTINCTION IS NOT ON THAT ACCOUNT TO BE OVERLOOKED, But the general distinction is not on that account to be overlooked., but the general distinction is not on that account to be overlooked.,0.0,0.0,0.0,4.203019142150879,1.7304623126983645,0.921891158170508
3570-5694-0017,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0017.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0017_inference.wav,THE WEARING OF UNIFORMS OR LIVERIES IMPLIES A CONSIDERABLE DEGREE OF DEPENDENCE AND MAY EVEN BE SAID TO BE A MARK OF SERVITUDE REAL OR OSTENSIBLE," The wearing of uniforms or liveries implies a considerable degree of dependence and may even be said to be a mark of servitude, real or ostensible.", the wearing of uniforms or liveries implies a considerable degree of dependence and may even be said to be a mark of servitude real or ostensible,0.0,0.0,0.0,4.342205047607422,2.027865409851074,0.9277783971350128
3570-5694-0005,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0005.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0005_inference.wav,UNDER THE TABU CERTAIN VICTUALS AND MORE PARTICULARLY CERTAIN BEVERAGES ARE STRICTLY RESERVED FOR THE USE OF THE SUPERIOR CLASS," Under the taboo, certain victuals, and more particularly, certain beverages, are strictly reserved for the use of the superior class."," Under the taboo, certain lictuals, and more particularly, certain beverages, are strictly reserved for the use of the superior class.",0.1,0.15,0.0499999999999999,4.176653861999512,1.885026693344116,0.9282598702407828
3570-5694-0007,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0007.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0007_inference.wav,IT HAS EVEN HAPPENED THAT THE NAME FOR CERTAIN DISEASED CONDITIONS OF THE BODY ARISING FROM SUCH AN ORIGIN HAS PASSED INTO EVERYDAY SPEECH AS A SYNONYM FOR NOBLE OR GENTLE, it has even happened that the name for certain diseased conditions of the body arising from such an origin has passed into everyday speech as a synonym for noble or gentle, it has even happened that the name for certain diseased conditions of the body arising from such an origin has passed into everyday speech as a synonym for noble or gentle,0.0,0.0,0.0,4.371527194976807,2.1514980792999268,0.9285114420336328
3570-5694-0008,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0008.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0008_inference.wav,THE CONSUMPTION OF LUXURIES IN THE TRUE SENSE IS A CONSUMPTION DIRECTED TO THE COMFORT OF THE CONSUMER HIMSELF AND IS THEREFORE A MARK OF THE MASTER," The consumption of luxuries, in the true sense, is a consumption directed to the comfort of the consumer himself, and is, therefore, a mark of the master.", the consumption of luxuries in the true sense is a consumption directed to the comfort of the consumer himself and is therefore a mark of the master,0.0,0.0,0.0,4.282201766967773,2.034461259841919,0.9381801348893682
3570-5694-0013,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0013.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0013_inference.wav,THIS DIFFERENTIATION IS FURTHERED BY THE INHERITANCE OF WEALTH AND THE CONSEQUENT INHERITANCE OF GENTILITY, This differentiation is furthered by the inheritance of wealth and the consequent inheritance of gentility., This differentiation is furthered by the inheritance of wealth and the consequent inheritance of gentility.,0.0,0.0,0.0,4.238838195800781,2.103498697280884,0.9310181743192804
3570-5694-0014,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0014.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0014_inference.wav,MANY OF THESE AFFILIATED GENTLEMEN OF LEISURE ARE AT THE SAME TIME LESSER MEN OF SUBSTANCE IN THEIR OWN RIGHT SO THAT SOME OF THEM ARE SCARCELY AT ALL OTHERS ONLY PARTIALLY TO BE RATED AS VICARIOUS CONSUMERS, many of these affiliated gentlemen of leisure are at the same time lesser men of substance in their own right so that some of them are scarcely at all others only partially to be rated as vicarious consumers, many of these affiliated gentlemen of leisure are at the same time lesser men of substance in their own right so that some of them are scarcely at all others only partially to be rated as vicarious consumers,0.0,0.0,0.0,4.174249649047852,2.129829406738281,0.921687189003076
3570-5694-0003,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0003.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5694-0003_inference.wav,WITH A FURTHER ADVANCE IN CULTURE THIS TABU MAY CHANGE INTO SIMPLE CUSTOM OF A MORE OR LESS RIGOROUS CHARACTER BUT WHATEVER BE THE THEORETICAL BASIS OF THE DISTINCTION WHICH IS MAINTAINED WHETHER IT BE A TABU OR A LARGER CONVENTIONALITY THE FEATURES OF THE CONVENTIONAL SCHEME OF CONSUMPTION DO NOT CHANGE EASILY," With a further advance in culture, this taboo may change into simple custom of a more or less rigorous character, but whatever be the theoretical basis of the distinction which is maintained, whether it be a taboo or a larger conventionality, the features of the conventional scheme of consumption do not change easily.", with a further advance in culture this taboo may change into simple custom of a more or less rigorous character but whatever be the theoretical basis of the distinction which is maintained whether it be a taboo or a larger conventionality the features of the conventional scheme of consumption do not change easily,0.0754716981132075,0.0754716981132075,0.0,4.123608589172363,2.206018447875977,0.9294877557098232
3570-5695-0014,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5695/3570-5695-0014.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5695-0014_inference.wav,AMONG THE COUNTRY POPULATION ITS PLACE IS TO SOME EXTENT TAKEN BY SAVINGS AND HOME COMFORTS KNOWN THROUGH THE MEDIUM OF NEIGHBORHOOD GOSSIP SUFFICIENTLY TO SERVE THE LIKE GENERAL PURPOSE OF PECUNIARY REPUTE, among the country population its place is to some extent taken by savings and home comforts known through the medium of neighborhood gossip sufficiently to serve the like general purpose of pecuniary repute, among the country population its place is to some extent taken by savings and home comforts known through the medium of neighborhood gossip sufficiently to serve the like general purpose of pecuniary repute,0.0,0.0,0.0,4.016866207122803,2.0583956241607666,0.9282174390878798
3570-5695-0001,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5695/3570-5695-0001.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5695-0001_inference.wav,THE DEPENDENT WHO WAS FIRST DELEGATED FOR THESE DUTIES WAS THE WIFE OR THE CHIEF WIFE AND AS WOULD BE EXPECTED IN THE LATER DEVELOPMENT OF THE INSTITUTION WHEN THE NUMBER OF PERSONS BY WHOM THESE DUTIES ARE CUSTOMARILY PERFORMED GRADUALLY NARROWS THE WIFE REMAINS THE LAST," The dependent who was first delegated for these duties was the wife, or the chief wife, and, as would be expected in the later development of the institution, when the number of persons by whom these duties are customarily performed gradually narrows, the wife remains the last.", the dependent who was first delegated for these duties was the wife or the chief wife and as would be expected in a later development of the institution when the number of persons by whom these duties are customarily performed gradually narrows the wife remains the last,0.0,0.0638297872340425,0.0638297872340425,4.204449653625488,2.226460218429565,0.9236225527587384
3570-5695-0006,/homes/jiasin/librispeech/LibriSpeech/test-clean/3570/5695/3570-5695-0006.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/3570-5695-0006_inference.wav,VERY MUCH OF SQUALOR AND DISCOMFORT WILL BE ENDURED BEFORE THE LAST TRINKET OR THE LAST PRETENSE OF PECUNIARY DECENCY IS PUT AWAY, Very much of squalor and discomfort will be endured before the last trinket or the last pretense of pecuniary decency is put away., very much of squalor and discomfort will be endured before the last trinket or the last pretence of pecuniary decency is put away,0.0,0.0434782608695652,0.0434782608695652,4.257955551147461,2.304914951324463,0.9220150492717644
