file_name,original_path,inference_path,ground_truth,original_transcript_raw,original_transcript,inference_transcript_raw,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi
3575-170457-0011,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0011.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0011_inference.wav,BUT IT IS NOT WITH A VIEW TO DISTINCTION THAT YOU SHOULD CULTIVATE THIS TALENT IF YOU CONSULT YOUR OWN HAPPINESS," But it is not with a view to distinction that you should cultivate this talent, if you consult your own happiness.",BUT IT IS NOT WITH A VIEW TO DISTINCTION THAT YOU SHOULD CULTIVATE THIS TALENT IF YOU CONSULT YOUR OWN HAPPINESS, but it is not with a view to distinction that you should cultivate this talent if you consult your own happiness.,BUT IT IS NOT WITH A VIEW TO DISTINCTION THAT YOU SHOULD CULTIVATE THIS TALENT IF YOU CONSULT YOUR OWN HAPPINESS,0.0,0.0,0.0,4.338633060455322,1.6321388483047483,0.8768402134177989
3575-170457-0005,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0005.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0005_inference.wav,SHE A TORY AND CLERGYMAN'S DAUGHTER WAS ALWAYS IN A MINORITY OF ONE IN OUR HOUSE OF VIOLENT DISSENT AND RADICALISM," She, a Torian clergyman's daughter, was always in a minority of one in our house of violent dissent and radicalism.",SHE A TORIAN CLERGYMANS DAUGHTER WAS ALWAYS IN A MINORITY OF ONE IN OUR HOUSE OF VIOLENT DISSENT AND RADICALISM," She, a Torian clergyman's daughter, was always in a minority, of one in our house of violent dissent and radicalism.",SHE A TORIAN CLERGYMANS DAUGHTER WAS ALWAYS IN A MINORITY OF ONE IN OUR HOUSE OF VIOLENT DISSENT AND RADICALISM,0.1428571428571428,0.1428571428571428,0.0,4.218996047973633,1.500837802886963,0.8681130187180024
3575-170457-0026,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0026.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0026_inference.wav,P S PRAY SIR EXCUSE ME FOR WRITING TO YOU A SECOND TIME I COULD NOT HELP WRITING PARTLY TO TELL YOU HOW THANKFUL I AM FOR YOUR KINDNESS AND PARTLY TO LET YOU KNOW THAT YOUR ADVICE SHALL NOT BE WASTED HOWEVER SORROWFULLY AND RELUCTANTLY IT MAY BE AT FIRST FOLLOWED C B," P.S. Pray, sir, excuse me for writing to you a second time. I could not help writing, partly to tell you how thankful I am for your kindness, and partly to let you know that your advice shall not be wasted, however sorrowfully and reluctantly it may be at first followed. C.B.",PS PRAY SIR EXCUSE ME FOR WRITING TO YOU A SECOND TIME I COULD NOT HELP WRITING PARTLY TO TELL YOU HOW THANKFUL I AM FOR YOUR KINDNESS AND PARTLY TO LET YOU KNOW THAT YOUR ADVICE SHALL NOT BE WASTED HOWEVER SORROWFULLY AND RELUCTANTLY IT MAY BE AT FIRST FOLLOWED CB," P.S. Pricer, excuse me for writing to you a second time. I could not help writing, partly to tell you how thankful I am for your kindness, and partly to let you know that your advice shall not be wasted, however sorrowfully and reluctantly it may be at first followed. C.B.",PS PRICER EXCUSE ME FOR WRITING TO YOU A SECOND TIME I COULD NOT HELP WRITING PARTLY TO TELL YOU HOW THANKFUL I AM FOR YOUR KINDNESS AND PARTLY TO LET YOU KNOW THAT YOUR ADVICE SHALL NOT BE WASTED HOWEVER SORROWFULLY AND RELUCTANTLY IT MAY BE AT FIRST FOLLOWED CB,0.037037037037037,0.1296296296296296,0.0925925925925925,4.216878890991211,1.5368553400039673,0.8477179992076987
3575-170457-0028,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0028.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0028_inference.wav,KESWICK MARCH TWENTY SECOND EIGHTEEN THIRTY SEVEN DEAR MADAM," Keswick, March 22, 1837. Dear Madame,",KESWICK MARCH 22 1837 DEAR MADAME," Keswick, March 22, 1837. Dear Madame,",KESWICK MARCH 22 1837 DEAR MADAME,1.0,1.0,0.0,4.313106536865234,1.4484270811080933,0.7849392689998642
3575-170457-0010,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0010.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0010_inference.wav,I AM NOT DEPRECIATING IT WHEN I SAY THAT IN THESE TIMES IT IS NOT RARE, I am not depreciating it when I say that in these times it is not rare.,I AM NOT DEPRECIATING IT WHEN I SAY THAT IN THESE TIMES IT IS NOT RARE, I am not depreciating it when I say that in these times it is not rare.,I AM NOT DEPRECIATING IT WHEN I SAY THAT IN THESE TIMES IT IS NOT RARE,0.0,0.0,0.0,4.423259735107422,1.580521583557129,0.8894925588002951
3575-170457-0055,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0055.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0055_inference.wav,STILL HER HEART HAD RECEIVED A SHOCK IN THE PERCEPTION OF ANNE'S DELICACY AND ALL THESE HOLIDAYS SHE WATCHED OVER HER WITH THE LONGING FOND ANXIETY WHICH IS SO FULL OF SUDDEN PANGS OF FEAR, still her heart had received a shock in the perception of anne's delicacy and all these holidays she watched over her with the longing fond anxiety which is so full of sudden pangs of fear,STILL HER HEART HAD RECEIVED A SHOCK IN THE PERCEPTION OF ANNES DELICACY AND ALL THESE HOLIDAYS SHE WATCHED OVER HER WITH THE LONGING FOND ANXIETY WHICH IS SO FULL OF SUDDEN PANGS OF FEAR, still her heart had received a shock in the perception of anne's delicacy and all these holidays she watched over her with the longing fond anxiety which is so full of sudden pangs of fear,STILL HER HEART HAD RECEIVED A SHOCK IN THE PERCEPTION OF ANNES DELICACY AND ALL THESE HOLIDAYS SHE WATCHED OVER HER WITH THE LONGING FOND ANXIETY WHICH IS SO FULL OF SUDDEN PANGS OF FEAR,0.0,0.0,0.0,4.053192615509033,1.5042328834533691,0.8603131650076233
3575-170457-0022,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0022.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0022_inference.wav,IN THE EVENINGS I CONFESS I DO THINK BUT I NEVER TROUBLE ANY ONE ELSE WITH MY THOUGHTS," In the evenings I confess, I do think, but I never trouble anyone else with my thoughts.",IN THE EVENINGS I CONFESS I DO THINK BUT I NEVER TROUBLE ANYONE ELSE WITH MY THOUGHTS," In the evenings I confess, I do think, but I never trouble anyone else with my thoughts.",IN THE EVENINGS I CONFESS I DO THINK BUT I NEVER TROUBLE ANYONE ELSE WITH MY THOUGHTS,0.0555555555555555,0.0555555555555555,0.0,3.914815664291382,1.5385150909423828,0.8598841512578874
3575-170457-0009,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0009.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0009_inference.wav,JANUARY AND FEBRUARY OF EIGHTEEN THIRTY SEVEN HAD PASSED AWAY AND STILL THERE WAS NO REPLY FROM SOUTHEY, January and February of 1837 had passed away and still there was no reply from the southey.,JANUARY AND FEBRUARY OF 1837 HAD PASSED AWAY AND STILL THERE WAS NO REPLY FROM THE SOUTHEY," January and February of 1837 had passed away, and still there was no reply from the southey.",JANUARY AND FEBRUARY OF 1837 HAD PASSED AWAY AND STILL THERE WAS NO REPLY FROM THE SOUTHEY,1.0,1.0,0.0,4.065084457397461,1.3046691417694092,0.8648978166121124
3575-170457-0012,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0012.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0012_inference.wav,YOU WILL SAY THAT A WOMAN HAS NO NEED OF SUCH A CAUTION THERE CAN BE NO PERIL IN IT FOR HER, You will say that a woman has no need of such a caution. There can be no peril in it for her.,YOU WILL SAY THAT A WOMAN HAS NO NEED OF SUCH A CAUTION THERE CAN BE NO PERIL IN IT FOR HER, You will say that a woman has no need of such a caution. There can be no peril in it for her.,YOU WILL SAY THAT A WOMAN HAS NO NEED OF SUCH A CAUTION THERE CAN BE NO PERIL IN IT FOR HER,0.0,0.0,0.0,4.399874687194824,1.4654884338378906,0.8697280945356723
3575-170457-0021,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0021.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0021_inference.wav,I THOUGHT IT THEREFORE MY DUTY WHEN I LEFT SCHOOL TO BECOME A GOVERNESS, I thought it therefore my duty when I left school to become a governess.,I THOUGHT IT THEREFORE MY DUTY WHEN I LEFT SCHOOL TO BECOME A GOVERNESS, I thought it therefore my duty when I left school to become a governess.,I THOUGHT IT THEREFORE MY DUTY WHEN I LEFT SCHOOL TO BECOME A GOVERNESS,0.0,0.0,0.0,4.28175163269043,1.533621311187744,0.8818003770337054
3575-170457-0040,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0040.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0040_inference.wav,INDEED THERE WERE ONLY ONE OR TWO STRANGERS WHO COULD BE ADMITTED AMONG THE SISTERS WITHOUT PRODUCING THE SAME RESULT," Indeed, there were only one or two strangers who could be admitted among the sisters without producing the same result.",INDEED THERE WERE ONLY ONE OR TWO STRANGERS WHO COULD BE ADMITTED AMONG THE SISTERS WITHOUT PRODUCING THE SAME RESULT," Indeed, there were only one or two strangers who could be admitted among the sisters without producing the same result,",INDEED THERE WERE ONLY ONE OR TWO STRANGERS WHO COULD BE ADMITTED AMONG THE SISTERS WITHOUT PRODUCING THE SAME RESULT,0.0,0.0,0.0,4.198285102844238,1.4528690576553345,0.8700160450314389
3575-170457-0020,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0020.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0020_inference.wav,I KNOW THE FIRST LETTER I WROTE TO YOU WAS ALL SENSELESS TRASH FROM BEGINNING TO END BUT I AM NOT ALTOGETHER THE IDLE DREAMING BEING IT WOULD SEEM TO DENOTE," I know the first letter I wrote to you is all senseless trash from beginning to end, but I am not altogether the idle dreaming being it would seem to denote.",I KNOW THE FIRST LETTER I WROTE TO YOU IS ALL SENSELESS TRASH FROM BEGINNING TO END BUT I AM NOT ALTOGETHER THE IDLE DREAMING BEING IT WOULD SEEM TO DENOTE," I know the first letter I wrote to you is all senseless trash from beginning to end, but I am not altogether the idle dreaming being it would seem to denote.",I KNOW THE FIRST LETTER I WROTE TO YOU IS ALL SENSELESS TRASH FROM BEGINNING TO END BUT I AM NOT ALTOGETHER THE IDLE DREAMING BEING IT WOULD SEEM TO DENOTE,0.064516129032258,0.064516129032258,0.0,4.16422176361084,1.78902006149292,0.8739081787054691
3575-170457-0033,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0033.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0033_inference.wav,SATURDAY AFTER SATURDAY COMES ROUND AND I CAN HAVE NO HOPE OF HEARING YOUR KNOCK AT THE DOOR AND THEN BEING TOLD THAT MISS E IS COME OH DEAR, Saturday after Saturday comes around and I can have no hope of hearing your knock at the door and then being told that Miss E has come. Oh dear!,SATURDAY AFTER SATURDAY COMES AROUND AND I CAN HAVE NO HOPE OF HEARING YOUR KNOCK AT THE DOOR AND THEN BEING TOLD THAT MISS E HAS COME OH DEAR," Saturday after Saturday comes around, and I can have no hope of hearing your knock at the door, and then being told that Miss E has come. Oh dear!",SATURDAY AFTER SATURDAY COMES AROUND AND I CAN HAVE NO HOPE OF HEARING YOUR KNOCK AT THE DOOR AND THEN BEING TOLD THAT MISS E HAS COME OH DEAR,0.1034482758620689,0.1034482758620689,0.0,3.975005388259888,1.3357534408569336,0.8575983276757135
3575-170457-0003,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0003.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0003_inference.wav,SURELY IT MUST BE BECAUSE WE ARE IN DANGER OF LOVING EACH OTHER TOO WELL OF LOSING SIGHT OF THE CREATOR IN IDOLATRY OF THE CREATURE," Surely it must be because we are in danger of loving each other too well, of losing sight of the Creator and idolatry of the creature.",SURELY IT MUST BE BECAUSE WE ARE IN DANGER OF LOVING EACH OTHER TOO WELL OF LOSING SIGHT OF THE CREATOR AND IDOLATRY OF THE CREATURE," Surely it must be because we are in danger of loving each other too well, of losing sight of the Creator and idolatry of the creature.",SURELY IT MUST BE BECAUSE WE ARE IN DANGER OF LOVING EACH OTHER TOO WELL OF LOSING SIGHT OF THE CREATOR AND IDOLATRY OF THE CREATURE,0.0769230769230769,0.0769230769230769,0.0,4.170108795166016,1.3805067539215088,0.8427004919082558
3575-170457-0052,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0052.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0052_inference.wav,SHE HAD ANOTHER WEIGHT ON HER MIND THIS CHRISTMAS, She had another weight on her mind this Christmas.,SHE HAD ANOTHER WEIGHT ON HER MIND THIS CHRISTMAS, She had another weight on her mind this Christmas.,SHE HAD ANOTHER WEIGHT ON HER MIND THIS CHRISTMAS,0.0,0.0,0.0,4.328726768493652,1.264615774154663,0.8446738536391405
3575-170457-0041,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0041.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0041_inference.wav,SHE WAS GONE OUT INTO THE VILLAGE ON SOME ERRAND WHEN AS SHE WAS DESCENDING THE STEEP STREET HER FOOT SLIPPED ON THE ICE AND SHE FELL IT WAS DARK AND NO ONE SAW HER MISCHANCE TILL AFTER A TIME HER GROANS ATTRACTED THE ATTENTION OF A PASSER BY, she was gone out into the village on some errand when as she was descending the steep street her foot slipped on the ice and she fell it was dark and no one saw her mischance till after a time her groans attracted the attention of a passer-by,SHE WAS GONE OUT INTO THE VILLAGE ON SOME ERRAND WHEN AS SHE WAS DESCENDING THE STEEP STREET HER FOOT SLIPPED ON THE ICE AND SHE FELL IT WAS DARK AND NO ONE SAW HER MISCHANCE TILL AFTER A TIME HER GROANS ATTRACTED THE ATTENTION OF A PASSERBY, she was gone out into the village on some errand when as she was descending the steep street her foot slipped on the ice and she fell it was dark and no one saw her mischance till after a time her groans attracted the attention of a passer-by,SHE WAS GONE OUT INTO THE VILLAGE ON SOME ERRAND WHEN AS SHE WAS DESCENDING THE STEEP STREET HER FOOT SLIPPED ON THE ICE AND SHE FELL IT WAS DARK AND NO ONE SAW HER MISCHANCE TILL AFTER A TIME HER GROANS ATTRACTED THE ATTENTION OF A PASSERBY,0.0204081632653061,0.0204081632653061,0.0,4.178634643554688,1.452746868133545,0.8680109072190372
3575-170457-0042,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0042.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0042_inference.wav,UNFORTUNATELY THE FRACTURE COULD NOT BE SET TILL SIX O'CLOCK THE NEXT MORNING AS NO SURGEON WAS TO BE HAD BEFORE THAT TIME AND SHE NOW LIES AT OUR HOUSE IN A VERY DOUBTFUL AND DANGEROUS STATE, unfortunately the fracture could not be set till six o'clock the next morning as no surgeon was to be had before that time and she now lies at our house in a very doubtful and dangerous state,UNFORTUNATELY THE FRACTURE COULD NOT BE SET TILL SIX OCLOCK THE NEXT MORNING AS NO SURGEON WAS TO BE HAD BEFORE THAT TIME AND SHE NOW LIES AT OUR HOUSE IN A VERY DOUBTFUL AND DANGEROUS STATE," Unfortunately, the fracture could not be set till 6 o'clock the next morning, as no surgeon was to be had before that time. And she now lies at our house in a very doubtful and dangerous state.",UNFORTUNATELY THE FRACTURE COULD NOT BE SET TILL 6 OCLOCK THE NEXT MORNING AS NO SURGEON WAS TO BE HAD BEFORE THAT TIME AND SHE NOW LIES AT OUR HOUSE IN A VERY DOUBTFUL AND DANGEROUS STATE,0.0,0.081081081081081,0.081081081081081,4.054202556610107,1.500859022140503,0.8516322834089489
3575-170457-0046,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0046.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0046_inference.wav,A GOOD NEIGHBOUR OF THE BRONTES A CLEVER INTELLIGENT YORKSHIRE WOMAN WHO KEEPS A DRUGGIST'S SHOP IN HAWORTH AND FROM HER OCCUPATION HER EXPERIENCE AND EXCELLENT SENSE HOLDS THE POSITION OF VILLAGE DOCTRESS AND NURSE AND AS SUCH HAS BEEN A FRIEND IN MANY A TIME OF TRIAL AND SICKNESS AND DEATH IN THE HOUSEHOLDS ROUND TOLD ME A CHARACTERISTIC LITTLE INCIDENT CONNECTED WITH TABBY'S FRACTURED LEG, a good neighbour of the brontes a clever intelligent yorkshire woman who keeps a druggist's shop in hawworth from her occupation her experience in excellent sense holds the position of village doctress and nurse and as such has been a friend in many a time of trial and sickness and death in the household round told me a characteristic little incident connected with tabby's fractured leg,A GOOD NEIGHBOUR OF THE BRONTES A CLEVER INTELLIGENT YORKSHIRE WOMAN WHO KEEPS A DRUGGISTS SHOP IN HAWWORTH FROM HER OCCUPATION HER EXPERIENCE IN EXCELLENT SENSE HOLDS THE POSITION OF VILLAGE DOCTRESS AND NURSE AND AS SUCH HAS BEEN A FRIEND IN MANY A TIME OF TRIAL AND SICKNESS AND DEATH IN THE HOUSEHOLD ROUND TOLD ME A CHARACTERISTIC LITTLE INCIDENT CONNECTED WITH TABBYS FRACTURED LEG," A good neighbor of the Brontes, a clever, intelligent Yorkshire woman, who keeps a druggist's shop in Haworth, and from her occupation her experience and excellent sense, holds the position of village doctress and nurse, and, as such, has been a friend in many a time of trial and sickness and death in the household round, told me a characteristic little incident connected with Tabby's fractured leg.",A GOOD NEIGHBOR OF THE BRONTES A CLEVER INTELLIGENT YORKSHIRE WOMAN WHO KEEPS A DRUGGISTS SHOP IN HAWORTH AND FROM HER OCCUPATION HER EXPERIENCE AND EXCELLENT SENSE HOLDS THE POSITION OF VILLAGE DOCTRESS AND NURSE AND AS SUCH HAS BEEN A FRIEND IN MANY A TIME OF TRIAL AND SICKNESS AND DEATH IN THE HOUSEHOLD ROUND TOLD ME A CHARACTERISTIC LITTLE INCIDENT CONNECTED WITH TABBYS FRACTURED LEG,0.1194029850746268,0.0298507462686567,-0.0895522388059701,4.151256561279297,1.6718354225158691,0.8890603740604999
3575-170457-0030,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0030.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0030_inference.wav,OF THIS SECOND LETTER ALSO SHE SPOKE AND TOLD ME THAT IT CONTAINED AN INVITATION FOR HER TO GO AND SEE THE POET IF EVER SHE VISITED THE LAKES, of this second letter also she spoke and told me that it contained an invitation for her to go and see the poet if ever she visited the lakes,OF THIS SECOND LETTER ALSO SHE SPOKE AND TOLD ME THAT IT CONTAINED AN INVITATION FOR HER TO GO AND SEE THE POET IF EVER SHE VISITED THE LAKES, of this second letter also she spoke and told me that it contained an invitation for her to go and see the poet if ever she visited the lakes,OF THIS SECOND LETTER ALSO SHE SPOKE AND TOLD ME THAT IT CONTAINED AN INVITATION FOR HER TO GO AND SEE THE POET IF EVER SHE VISITED THE LAKES,0.0,0.0,0.0,4.386310577392578,1.4507005214691162,0.8662284729858096
3575-170457-0035,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0035.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0035_inference.wav,I WISH IT WOULD RECUR AGAIN BUT IT WILL TAKE TWO OR THREE INTERVIEWS BEFORE THE STIFFNESS THE ESTRANGEMENT OF THIS LONG SEPARATION WILL WEAR AWAY," I wish it would recur again, but it will take two or three interviews before the stiffness, the estrangement of this long separation will wear away.",I WISH IT WOULD RECUR AGAIN BUT IT WILL TAKE TWO OR THREE INTERVIEWS BEFORE THE STIFFNESS THE ESTRANGEMENT OF THIS LONG SEPARATION WILL WEAR AWAY," I wish it would recur again, but it will take two or three interviews before the stiffness, the estrangement of this long separation will wear away.",I WISH IT WOULD RECUR AGAIN BUT IT WILL TAKE TWO OR THREE INTERVIEWS BEFORE THE STIFFNESS THE ESTRANGEMENT OF THIS LONG SEPARATION WILL WEAR AWAY,0.0,0.0,0.0,3.998642683029175,1.5033926963806152,0.8698986627125932
3575-170457-0008,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0008.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0008_inference.wav,AND SO LIFE AND DEATH HAVE DISPERSED THE CIRCLE OF VIOLENT RADICALS AND DISSENTERS INTO WHICH TWENTY YEARS AGO THE LITTLE QUIET RESOLUTE CLERGYMAN'S DAUGHTER WAS RECEIVED AND BY WHOM SHE WAS TRULY LOVED AND HONOURED, and so life and death have dispersed the circle of violent radicals and dissenters into which twenty years ago the little quiet resolute clergyman's daughter was received and by whom she was truly loved and honoured,AND SO LIFE AND DEATH HAVE DISPERSED THE CIRCLE OF VIOLENT RADICALS AND DISSENTERS INTO WHICH TWENTY YEARS AGO THE LITTLE QUIET RESOLUTE CLERGYMANS DAUGHTER WAS RECEIVED AND BY WHOM SHE WAS TRULY LOVED AND HONOURED, and so life and death have dispersed the circle of violent radicals and dissenters into which twenty years ago the little quiet resolute clergyman's daughter was received and by whom she was truly loved and honoured,AND SO LIFE AND DEATH HAVE DISPERSED THE CIRCLE OF VIOLENT RADICALS AND DISSENTERS INTO WHICH TWENTY YEARS AGO THE LITTLE QUIET RESOLUTE CLERGYMANS DAUGHTER WAS RECEIVED AND BY WHOM SHE WAS TRULY LOVED AND HONOURED,0.0,0.0,0.0,3.916124820709229,1.498721957206726,0.8824819475006221
3575-170457-0044,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0044.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0044_inference.wav,AFTER THIS DISAPPOINTMENT I NEVER DARE RECKON WITH CERTAINTY ON THE ENJOYMENT OF A PLEASURE AGAIN IT SEEMS AS IF SOME FATALITY STOOD BETWEEN YOU AND ME, after this disappointment i never dare reckon with certainty on the enjoyment of a pleasure again it seems as if some fatality stood between you and me,AFTER THIS DISAPPOINTMENT I NEVER DARE RECKON WITH CERTAINTY ON THE ENJOYMENT OF A PLEASURE AGAIN IT SEEMS AS IF SOME FATALITY STOOD BETWEEN YOU AND ME, after this disappointment i never dare reckon with certainty on the enjoyment of a pleasure again it seems as if some fatality stood between you and me,AFTER THIS DISAPPOINTMENT I NEVER DARE RECKON WITH CERTAINTY ON THE ENJOYMENT OF A PLEASURE AGAIN IT SEEMS AS IF SOME FATALITY STOOD BETWEEN YOU AND ME,0.0,0.0,0.0,3.819476127624512,1.7198846340179443,0.8702837908641201
3575-170457-0019,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0019.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0019_inference.wav,I HAD NOT VENTURED TO HOPE FOR SUCH A REPLY SO CONSIDERATE IN ITS TONE SO NOBLE IN ITS SPIRIT," I have not ventured to hope for such a reply, so considerate in its tone, so noble in its spirit.",I HAVE NOT VENTURED TO HOPE FOR SUCH A REPLY SO CONSIDERATE IN ITS TONE SO NOBLE IN ITS SPIRIT," I have not ventured to hope for such a reply, So considerate in its tone, so noble in its spirit,",I HAVE NOT VENTURED TO HOPE FOR SUCH A REPLY SO CONSIDERATE IN ITS TONE SO NOBLE IN ITS SPIRIT,0.1,0.1,0.0,4.401294708251953,1.5745139122009275,0.8897482487446792
3575-170457-0013,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0013.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0013_inference.wav,THE MORE SHE IS ENGAGED IN HER PROPER DUTIES THE LESS LEISURE WILL SHE HAVE FOR IT EVEN AS AN ACCOMPLISHMENT AND A RECREATION," The more she is engaged in her proper duties, the less leisure will she have for it, even as an accomplishment and a recreation.",THE MORE SHE IS ENGAGED IN HER PROPER DUTIES THE LESS LEISURE WILL SHE HAVE FOR IT EVEN AS AN ACCOMPLISHMENT AND A RECREATION," The more she is engaged in her proper duties, the less leisure will she have for it, even as an accomplishment and a recreation.",THE MORE SHE IS ENGAGED IN HER PROPER DUTIES THE LESS LEISURE WILL SHE HAVE FOR IT EVEN AS AN ACCOMPLISHMENT AND A RECREATION,0.0,0.0,0.0,4.4286088943481445,1.6122030019760132,0.8852200408095009
3575-170457-0054,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0054.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0054_inference.wav,STUNG BY ANXIETY FOR THIS LITTLE SISTER SHE UPBRAIDED MISS W FOR HER FANCIED INDIFFERENCE TO ANNE'S STATE OF HEALTH," Stung by anxiety for this little sister, she upbraided Miss W for her fancied indifference to Anne's state of health.",STUNG BY ANXIETY FOR THIS LITTLE SISTER SHE UPBRAIDED MISS W FOR HER FANCIED INDIFFERENCE TO ANNES STATE OF HEALTH," Stung by anxiety for his little sister, she upbraided Miss W. for her fancied indifference to Anne's state of health,",STUNG BY ANXIETY FOR HIS LITTLE SISTER SHE UPBRAIDED MISS W FOR HER FANCIED INDIFFERENCE TO ANNES STATE OF HEALTH,0.0,0.05,0.05,3.956484794616699,1.613688588142395,0.8877196983904241
3575-170457-0004,/homes/jiasin/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0004.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/3575-170457-0004_inference.wav,WE USED TO DISPUTE ABOUT POLITICS AND RELIGION, We used to dispute about politics and religion.,WE USED TO DISPUTE ABOUT POLITICS AND RELIGION, We used to dispute about politics and religion.,WE USED TO DISPUTE ABOUT POLITICS AND RELIGION,0.0,0.0,0.0,4.262027263641357,1.5626094341278076,0.8789551516973116
