file_name,file_path,duration,transcription,speaker_id,asr_result,wer,MOS_Quality,MOS_Naturalness,TER
VIVOSSPK09_R090,./tiengviet/vivos_data/train/waves/VIVOSSPK09/VIVOSSPK09_R090.wav,3.75,CÁCH ĐÓ CHỈ LÀM DỒN NÉN NHỮNG CẢM XÚC ĐÓ LẠI,VIVOSSPK09, Cách đó chỉ làm dồn nén những cảm xúc đó lại.,1.0,4.139226913452148,3.542491912841797,0.0
VIVOSSPK46_149,./tiengviet/vivos_data/train/waves/VIVOSSPK46/VIVOSSPK46_149.wav,4.374375,ĐÓ LÀ MỘT BUỔI CHỤP HÌNH KHÁ THƯỜNG XUYÊN CỦA NHÓM ANH THƯ,VIVOSSPK46, Đó là một buổi chụp hình khá thường xuyên của nhóm Anh Thơ.,1.0,4.0496110916137695,3.619825601577759,0.0
VIVOSSPK18_096,./tiengviet/vivos_data/train/waves/VIVOSSPK18/VIVOSSPK18_096.wav,3.65625,ĐỂ TRỞ LẠI NƠI MÀ BÀ ĐÃ BƯỚC NHỮNG BƯỚC ĐẦU TIÊN,VIVOSSPK18, Để trở lại nơi mà bà đã bước những bước đầu tiên,1.0,4.6091790199279785,3.133070230484009,0.0
VIVOSSPK18_252,./tiengviet/vivos_data/train/waves/VIVOSSPK18/VIVOSSPK18_252.wav,2.6875,GẦN ĐÂY TỈ LỆ NHIỄM BỆNH XÃ HỘI TĂNG VỌT,VIVOSSPK18, Gần đây tỷ lệ nhiễm bệnh xã hội tăng vọt.,1.0,4.424445152282715,3.2935402393341064,0.0
VIVOSSPK15_033,./tiengviet/vivos_data/train/waves/VIVOSSPK15/VIVOSSPK15_033.wav,4.8125,VỚI NHỮNG CHI TIẾT MÀU ĐỎ CÙNG GAM MÀU VỚI CON TRAI,VIVOSSPK15, Với những chi tiết màu đỏ cùng gam màu với con trai.,1.0,4.265178680419922,3.4318301677703857,0.0
VIVOSSPK18_188,./tiengviet/vivos_data/train/waves/VIVOSSPK18/VIVOSSPK18_188.wav,2.0625,THÌ BẤT NGỜ CỬA XE ĐÓNG LẠI,VIVOSSPK18, Thì bất ngờ cửa xe đóng lại,1.0,3.991068124771118,3.669979572296143,0.0
VIVOSSPK22_067,./tiengviet/vivos_data/train/waves/VIVOSSPK22/VIVOSSPK22_067.wav,1.8125,ĐAU ĐẦU VÙNG CHẨM,VIVOSSPK22, Đau đầu vùng trỏm,1.0,4.08385181427002,3.588911771774292,0.0
VIVOSSPK09_R098,./tiengviet/vivos_data/train/waves/VIVOSSPK09/VIVOSSPK09_R098.wav,3.4375,LÀ VIỆC BẠN LỜ NÓ ĐI,VIVOSSPK09, Là việc bạn lờ nó đi,1.0,4.163325309753418,3.519595146179199,0.0
VIVOSSPK07_R038,./tiengviet/vivos_data/train/waves/VIVOSSPK07/VIVOSSPK07_R038.wav,3.59375,ĐÓ ĐÂY HÃY LÌ XÌ BẰNG,VIVOSSPK07, Đó đây hãy lì xì bằng,1.0,4.018159866333008,3.642799139022827,0.0
VIVOSSPK29_165,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_165.wav,7.375,SÁNG MỐT TÔI THEO DẤU TỚI HANG CỦA CHÚ EM RỒI LÊN GÀNH ĐÁ TRẮNG SÀO HUYỆT CỦA THẰNG HI,VIVOSSPK29, Sáng mốt tôi theo dấu tới hang của chú em rồi lên gành đá trắng xào hẹt của thằng Hy.,1.0,4.524900436401367,3.3117425441741943,0.05
VIVOSSPK29_058,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_058.wav,8.78125,KHÔNG HỎI NHỮNG NGƯỜI DÂN THÌ KHÔNG AI CÓ THỂ XÁC ĐỊNH ĐƯỢC MỘT CÁCH CHÍNH XÁC HỌ ĐANG MONG MUỐN NHẤT VỀ NHỮNG VẤN ĐỀ GÌ,VIVOSSPK29, Không hỏi những người dân thì không ai có thể xác định được một cách chính xác họ đang mong muốn nhất về những vấn đề gì.,1.0,4.495626449584961,3.2271063327789307,0.0
VIVOSSPK15_200,./tiengviet/vivos_data/train/waves/VIVOSSPK15/VIVOSSPK15_200.wav,2.5,ĐANG THẢO LUẬN VỀ ĐỀ XUẤT,VIVOSSPK15, Đang thảo luận về đề xuất,1.0,4.13871431350708,3.535563707351685,0.0
VIVOSSPK18_090,./tiengviet/vivos_data/train/waves/VIVOSSPK18/VIVOSSPK18_090.wav,3.3125,BÂY GIỜ MỖI CÂU NÓI CỦA BÀ LÀM RÚNG ĐỘNG CHUÔI DAO,VIVOSSPK18, Bây giờ mỗi câu nói của bà làm rúng động chui dao.,1.0,4.511146545410156,3.211793899536133,0.0
VIVOSSPK17_287,./tiengviet/vivos_data/train/waves/VIVOSSPK17/VIVOSSPK17_287.wav,2.4375,THÔI THÌ ĐÀNH THẾ CHỨ BIẾT SAO GIỜ,VIVOSSPK17, Thôi thì đành thế chứ biết sao giờ,1.0,4.492359161376953,3.227910280227661,0.0
VIVOSSPK45_225,./tiengviet/vivos_data/train/waves/VIVOSSPK45/VIVOSSPK45_225.wav,4.124375,BẮT CHƯỚC LÀM CHO BẠN NHỚ VÀ NHỚ KHIẾN BẠN HÀNH ĐỘNG,VIVOSSPK45, Bắt trước làm cho bạn nhớ và nhớ khiến bạn hành động,1.0,3.923656225204468,3.7218308448791504,0.0
VIVOSSPK29_094,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_094.wav,7.375,CHINH PHỤC ĐƯỢC HOÀNG CHI ĐỒNG NGHĨA VỚI VIỆC TIẾN ĐẾN KHAI THÁC NGUỒN DƯỢC LIỆU NÀY PHỤC VỤ Y HỌC,VIVOSSPK29, Chinh phục được hoàng chi đồng nghĩa với việc tiến triển khai thác nguồn dược liệu này phục vụ y học,1.0,4.438525676727295,3.378537654876709,0.0476190476190476
VIVOSSPK15_216,./tiengviet/vivos_data/train/waves/VIVOSSPK15/VIVOSSPK15_216.wav,3.25,BA MƯƠI TÁM BA MƯƠI CHÍN,VIVOSSPK15," Ba mươi tám, ba mươi chín.",1.0,3.879250526428223,3.7599382400512695,0.0
VIVOSSPK08_R112,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R112.wav,2.625,TÔI HAY CHÉP MIỆNG MỖI KHI THẤY NHI,VIVOSSPK08, Tôi hay chép miệng mỗi khi thấy Nhi,1.0,3.8658368587493896,3.771591663360596,0.0
VIVOSSPK07_R006,./tiengviet/vivos_data/train/waves/VIVOSSPK07/VIVOSSPK07_R006.wav,5.4375,CŨNG ĐÃ THẲNG THẮN NHÌN NHẬN SAI SÓT CỦA CON MÌNH,VIVOSSPK07, Cũng đã thẳng thắng nhìn nhận sai sót của con mình,1.0,4.087637901306152,3.577937602996826,0.0
VIVOSSPK12_R091,./tiengviet/vivos_data/train/waves/VIVOSSPK12/VIVOSSPK12_R091.wav,3.1875,KHỎI NHỮNG CẢM GIÁC LO LẮNG VÀ HỐI HẬN,VIVOSSPK12, khỏi những cảm giác lo lắng và hối hận.,1.0,4.0935258865356445,3.570743560791016,0.0
VIVOSSPK09_T032,./tiengviet/vivos_data/train/waves/VIVOSSPK09/VIVOSSPK09_T032.wav,3.6875,NGÀY XƯA GIA ĐÌNH DẠY TÔI ĐỌC KINH CẦU NGUYỆN,VIVOSSPK09, Ngày xưa gia đình dạy tôi đọc kinh cầu nguyện.,1.0,3.9763505458831774,3.672531127929688,0.0
VIVOSSPK09_T013,./tiengviet/vivos_data/train/waves/VIVOSSPK09/VIVOSSPK09_T013.wav,2.9375,ĐI MUA SẮM CHUNG VỚI TAO KHÔNG,VIVOSSPK09, Đi mua sắm chung với tao không?,1.0,4.015538692474365,3.6383676528930655,0.0
VIVOSSPK12_R045,./tiengviet/vivos_data/train/waves/VIVOSSPK12/VIVOSSPK12_R045.wav,2.5625,BÀ MẸ NGHÈO ĐÔNG CON,VIVOSSPK12, Bà mẹ nghèo đông con.,1.0,4.227975368499756,3.4527037143707275,0.0
VIVOSSPK12_T026,./tiengviet/vivos_data/train/waves/VIVOSSPK12/VIVOSSPK12_T026.wav,3.0625,LÝ THÁM HOA ĐI CÀ THỌT,VIVOSSPK12, Lý thám hoa đi cà thọt.,1.0,4.162393569946289,3.508795499801636,0.0
VIVOSSPK25_176,./tiengviet/vivos_data/train/waves/VIVOSSPK25/VIVOSSPK25_176.wav,7.15625,NẾU KHÔNG SỬA ĐỔI ĐƯỢC THÌ BẠN NÊN DỨT KHOÁT VỚI BẠN GÁI ĐI ĐỪNG LÀM CÔ TA KHỔ VÌ BẠN,VIVOSSPK25, Nếu không sửa đổi được thì bạn nên dứt khoát với bạn gái đi Đừng làm cô ta khổ vì bạn,1.0,4.561483383178711,3.1614019870758057,0.0
VIVOSSPK22_280,./tiengviet/vivos_data/train/waves/VIVOSSPK22/VIVOSSPK22_280.wav,2.5,XIN LỖI TÔI KHÔNG KIỀM CHẾ ĐƯỢC,VIVOSSPK22, Xin lỗi tôi không kiềm chế được,1.0,4.226809501647949,3.4519081115722656,0.0
VIVOSSPK12_T041,./tiengviet/vivos_data/train/waves/VIVOSSPK12/VIVOSSPK12_T041.wav,2.65625,ANH VÀ EM CÓ DUYÊN CHÍN KIẾP,VIVOSSPK12, Anh và em có duyên chính kiếp,1.0,4.380383968353272,3.318408966064453,0.0
VIVOSSPK29_109,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_109.wav,8.125,THEO GIẢI THÍCH CỦA NGÀNH ĐIỆN VÀ BỘ CÔNG NGHIỆP THÌ VIỆC TĂNG GIÁ ĐIỆN LẦN NÀY SẼ KHÔNG ẢNH HƯỞNG BAO NHIÊU,VIVOSSPK29, Theo giải thích của ngành điện và bộ công nghiệp thì việc tăng giá điện lần này sẽ không ảnh hưởng bao nhiêu.,1.0,4.277532577514648,3.406827926635742,0.0
VIVOSSPK09_T033,./tiengviet/vivos_data/train/waves/VIVOSSPK09/VIVOSSPK09_T033.wav,4.875,LỚN LÊN CHÚT TÔI THẤY NGƯỜI TA CHỈ CẦU NGUYỆN KHI CÓ VIỆC CẦN,VIVOSSPK09," Lớn lên chút, tôi thấy người ta chỉ cầu nguyện khi có việc cần.",1.0,4.005739688873291,3.6424503326416016,0.0
VIVOSSPK08_R132,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R132.wav,4.84375,NHƯNG KẾT QUẢ MÀU TÓC NHUỘM CỦA BẠN LẠI KHÔNG ĐƯỢC NHƯ HÌNH MẪU CỦA BẠN,VIVOSSPK08, nhưng kết quả màu tóc nhộm của bạn lại không được như hình mẫu của bạn.,1.0,4.37101936340332,3.461869239807129,0.0625
VIVOSSPK22_293,./tiengviet/vivos_data/train/waves/VIVOSSPK22/VIVOSSPK22_293.wav,3.0,MỜI NGÀI TRƯỚC,VIVOSSPK22, Mời ngài trước.,1.0,3.817274808883667,3.806198835372925,0.0
VIVOSSPK09_R120,./tiengviet/vivos_data/train/waves/VIVOSSPK09/VIVOSSPK09_R120.wav,1.875,NHƯ CHẢ CÁ,VIVOSSPK09, Như chả cá,1.0,3.863260507583618,3.7657644748687744,0.0
VIVOSSPK09_T035,./tiengviet/vivos_data/train/waves/VIVOSSPK09/VIVOSSPK09_T035.wav,4.1875,ĐÓ LÀ CHƯA KỂ CÁC THỦ ĐOẠN CHÍNH TRỊ XÃ HỘI KHÁC,VIVOSSPK09, Đó là chưa kể các thủ đoạn chính trị xã hội khác.,1.0,4.181327819824219,3.4892492294311523,0.0
VIVOSSPK25_035,./tiengviet/vivos_data/train/waves/VIVOSSPK25/VIVOSSPK25_035.wav,8.625,NAY VÌ SINH KẾ DÂN NGHÈO VỀ Ở NHIỀU RỪNG BỊ KHAI THÁC NHIỀU VÌ VẬY GIỮ RỪNG KHÔNG ĐƠN GIẢN,VIVOSSPK25, Nay vì sinh kế dân nghèo về ở nhiều rừng bị khai thác nhiều vì vậy giữ rừng không đơn giản.,1.0,4.276214122772217,3.406634569168091,0.0
VIVOSSPK22_045,./tiengviet/vivos_data/train/waves/VIVOSSPK22/VIVOSSPK22_045.wav,3.1875,NƯỚC MẮT HẢO LẠI RỚT XUỐNG SÔNG LŨM BŨM,VIVOSSPK22, Nước mắt Hảo lại rớt xuống son lụm bụm.,1.0,4.1871724128723145,3.9710094928741455,0.2222222222222222
VIVOSSPK22_066,./tiengviet/vivos_data/train/waves/VIVOSSPK22/VIVOSSPK22_066.wav,2.5625,NHƯNG VỀ TỚI NHÀ THÌ IM THIN THÍT,VIVOSSPK22, Nhưng về tới nhà thì im thiên thích.,1.0,4.243961334228516,3.434419870376587,0.0
VIVOSSPK22_018,./tiengviet/vivos_data/train/waves/VIVOSSPK22/VIVOSSPK22_018.wav,3.34375,ÁO XỐNG ƯỚT NHẸP NHƯNG VẪN LÀM TRÒ,VIVOSSPK22, Áo sóng ướt nhẹp nhưng vẫn làm trò.,1.0,3.943649053573608,3.6949853897094727,0.0
VIVOSSPK18_031,./tiengviet/vivos_data/train/waves/VIVOSSPK18/VIVOSSPK18_031.wav,2.84375,NHƯNG GIAO CHO CHỦ TẾ CHĂM NOM TRONG MỘT NĂM,VIVOSSPK18, Nhưng sao cho chủ tế chăm non trong một năm?,1.0,4.083211898803711,3.573363304138184,0.0
VIVOSSPK12_T044,./tiengviet/vivos_data/train/waves/VIVOSSPK12/VIVOSSPK12_T044.wav,1.90625,CHUYẾN XE TỬ THẦN,VIVOSSPK12, Chiến xe tử thần,1.0,3.988330125808716,3.655706167221069,0.0
VIVOSSPK09_T010,./tiengviet/vivos_data/train/waves/VIVOSSPK09/VIVOSSPK09_T010.wav,2.625,BÁN GIÁ NÀY CHÓ NÓ MUA,VIVOSSPK09, Bán giá này chó nó mua,1.0,4.049325942993164,3.602642059326172,0.0
VIVOSSPK46_143,./tiengviet/vivos_data/train/waves/VIVOSSPK46/VIVOSSPK46_143.wav,3.999375,HÔM NAY GIẢI SẼ TIẾN HÀNH CÁC NỘI DUNG THI ĐẤU CÒN LẠI,VIVOSSPK46, Hôm nay dạy sẽ tiến hành các nội dung thi đấu còn lại,1.0,4.077012062072754,3.746403217315674,0.0769230769230769
VIVOSSPK15_181,./tiengviet/vivos_data/train/waves/VIVOSSPK15/VIVOSSPK15_181.wav,4.09375,ĐỘNG LỰC CHÍNH CỦA TĂNG TRƯỞNG LÀ NHU CẦU NỘI ĐỊA MẠNH MẼ,VIVOSSPK15, Động lực chính của tăng trưởng là nhu cầu nội địa mạnh mẽ.,1.0,4.343682765960693,3.345809936523437,0.0
VIVOSSPK15_041,./tiengviet/vivos_data/train/waves/VIVOSSPK15/VIVOSSPK15_041.wav,1.78125,LÀM CA NGÀY,VIVOSSPK15, Làm ca ngài,1.0,3.877554655075073,3.7505953311920166,0.0
VIVOSSPK18_070,./tiengviet/vivos_data/train/waves/VIVOSSPK18/VIVOSSPK18_070.wav,3.0,MÀ CHỨNG NGƯỜI THAM ĂN LÚI HÚI CHẺ CỦI NƯỚNG ĂN,VIVOSSPK18, Mà chứng người tham ăn lối hối trẻ củi nướng ăn,1.0,4.421812057495117,3.27722692489624,0.0
VIVOSSPK27_038,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_038.wav,10.375,CÁC BÁO Ở SÀI GÒN BẤY GIỜ RA QUÁ NHIỀU ĐỀU MUỐN BÁN BÁO CHO CHẠY MẶC DẦU CÁC ÔNG CHỦ BÁO MUỐN MỊ DÂN,VIVOSSPK27, Các báo ở Sài Gòn bấy giờ ra quá nhiều điều muốn bán báo cho chạy mặc dầu các ông chủ báo muốn mị dân.,1.0,4.380258560180664,3.399468183517456,0.04
VIVOSSPK36_027,./tiengviet/vivos_data/train/waves/VIVOSSPK36/VIVOSSPK36_027.wav,5.40625,CHỨNG TỎ RẰNG CÔNG VIỆC ĐÁNH GIÁ ĐẢNG VIÊN CÒN LÀM CHƯA TỐT VÀ CHÚNG TA PHẢI SUY NGHĨ VỀ ĐIỀU NÀY,VIVOSSPK36, Chứng tỏ rằng công việc đánh giá đảng viên còn làm chưa tốt và chúng ta phải suy nghĩ về điều này.,1.0,4.499701499938965,3.20756196975708,0.0
VIVOSSPK18_166,./tiengviet/vivos_data/train/waves/VIVOSSPK18/VIVOSSPK18_166.wav,2.5625,NÊN TÍNH NĂNG NÀY KHÔNG THỰC SỰ HỮU DỤNG,VIVOSSPK18, Nên tính năng này không thực sự hữu dụng,1.0,3.7994229793548575,3.8155226707458496,0.0
VIVOSSPK25_114,./tiengviet/vivos_data/train/waves/VIVOSSPK25/VIVOSSPK25_114.wav,8.75,CÓ KẾ HOẠCH KHẮC PHỤC VÀ NÂNG CẤP CẢI TẠO CÁC ỐNG KHÓI ĐỂ CẢI THIỆN CHẤT LƯỢNG MÔI TRƯỜNG KHÔNG KHÍ XUNG QUANH NHÀ MÁY,VIVOSSPK25, Có kế hoạch khắc phục và nâng cấp cải tạo các ống khói để cải thiện chất lượng môi trường không khí xung quanh nhà máy.,1.0,4.545913696289063,3.16640853881836,0.0
VIVOSSPK36_006,./tiengviet/vivos_data/train/waves/VIVOSSPK36/VIVOSSPK36_006.wav,7.75,TRONG KHI CÁC NƯỚC KHÁC ĐÃ CÓ NHỮNG DỊCH VỤ TÂM LÝ XÃ HỘI ĐỂ GIÚP CÁC CÁ NHÂN TỰ GIẢI TỎA THÌ Ở NƯỚC TA LẠI THIẾU NHIỀU,VIVOSSPK36, Trong khi các nước khác đã có những dịch vụ tâm lý xã hội để giúp các cá nhân tự giải tỏa thì ở nước ta lại thiếu nhiều.,1.0,4.665707111358643,3.061856508255005,0.0
VIVOSSPK09_R056,./tiengviet/vivos_data/train/waves/VIVOSSPK09/VIVOSSPK09_R056.wav,3.0625,TÔI MONG MANH HIỂU ĐIỂM SỐ,VIVOSSPK09, Tôi mong manh hiểu điểm số.,1.0,4.280878067016602,3.3953535556793213,0.0
VIVOSSPK20_292,./tiengviet/vivos_data/train/waves/VIVOSSPK20/VIVOSSPK20_292.wav,2.0,ÔNG TOÀN CHƠI PHỔNG TAY TRÊN,VIVOSSPK20, Ông Toàn chơi phỏng tay trên,1.0,4.505582809448242,3.199179649353028,0.0
VIVOSSPK12_R118,./tiengviet/vivos_data/train/waves/VIVOSSPK12/VIVOSSPK12_R118.wav,2.75,NỬA ĐÊM CON YÊU QUÁI XUẤT HIỆN,VIVOSSPK12, Nửa đêm con yêu quái xuất hiện,1.0,3.8973448276519775,3.727757453918457,0.0
VIVOSSPK08_R048,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R048.wav,2.625,SÂN KHẤU CHỈ TOÀN MỘT MÀU ĐEN,VIVOSSPK08, Sân khấu chỉ toàn một màu đen.,1.0,3.916306495666504,3.7097692489624015,0.0
VIVOSSPK20_100,./tiengviet/vivos_data/train/waves/VIVOSSPK20/VIVOSSPK20_100.wav,2.5625,LÀ NƠI LÝ TƯỞNG CHO CÁC LOÀI CHIM MUÔNG THÚ RỪNG,VIVOSSPK20, Là nơi lý tưởng cho các loài chim muôn thú rừng,1.0,4.551422595977783,3.157578468322754,0.0
VIVOSSPK18_268,./tiengviet/vivos_data/train/waves/VIVOSSPK18/VIVOSSPK18_268.wav,2.5,BÁO CHÍ ĐƯA TIN VỤ CƯỚP TIỆM VÀNG,VIVOSSPK18, Báo chí đưa tin vụ cướp tiệm vàng,1.0,4.007416725158691,3.630152702331543,0.0
VIVOSSPK09_R200,./tiengviet/vivos_data/train/waves/VIVOSSPK09/VIVOSSPK09_R200.wav,2.5,PHƯƠNG PHÁP LỢP MÁI TRUYỀN THỐNG,VIVOSSPK09, Phương pháp lập mái truyền thống,1.0,3.866065502166748,3.752840757369995,0.0
VIVOSSPK12_R060,./tiengviet/vivos_data/train/waves/VIVOSSPK12/VIVOSSPK12_R060.wav,4.96875,TỪ NHỎ TÔI KHÔNG THỂ NGHE NHƯ NHỮNG ĐỨA TRẺ BÌNH THƯỜNG KHÁC,VIVOSSPK12, Từ nhỏ tôi không thể nghe như những đứa trẻ bình thường khác,1.0,4.126799583435059,3.525696039199829,0.0
VIVOSSPK27_015,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_015.wav,7.0625,TÔI ĐÃ XEM MỘT CHƯƠNG TRÌNH TRUYỀN HÌNH Ở ĐÓ NGƯỜI TA PHỎNG VẤN HỌ VỀ LỰA CHỌN CHO BỮA ĂN CUỐI CÙNG,VIVOSSPK27, Tôi đã xem một chương trình truyền hình ở đó người ta phỏng vấn họ về lựa chọn cho bữa ăn cuối cùng.,1.0,4.505374908447266,3.195967674255371,0.0
VIVOSSPK09_R125,./tiengviet/vivos_data/train/waves/VIVOSSPK09/VIVOSSPK09_R125.wav,3.97275,MÀ LẠI ĐỦ NHẸ ĐỂ CÓ THỂ MANG SANG PHÒNG BÊN,VIVOSSPK09, mà lại đủ nhẹ để có thể mang sang phòng bên.,1.0,4.21605920791626,3.4471917152404785,0.0
VIVOSSPK09_R119,./tiengviet/vivos_data/train/waves/VIVOSSPK09/VIVOSSPK09_R119.wav,2.625,GIÚP VIỆC TẠI NHÀ HÀNG NÀY,VIVOSSPK09, Giúp việc tại nhà hàng này.,1.0,4.058279514312744,3.5836400985717773,0.0
VIVOSSPK20_042,./tiengviet/vivos_data/train/waves/VIVOSSPK20/VIVOSSPK20_042.wav,1.5,ĐẠO QUÂN TẢ DỰC,VIVOSSPK20, Đạo quân tả dựt,1.0,4.74781608581543,2.984086275100708,0.0
VIVOSSPK27_095,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_095.wav,7.28125,XIN CẢM ƠN THẦY CHÚC THẦY MỘT NĂM MỚI SỨC KHỎE VÀ SỚM HOÀN THÀNH TÁC PHẨM TÔI ĐI HỌC ĐẠI HỌC,VIVOSSPK27, Xin cảm ơn thầy. Chúc thầy một năm mới sức khỏe và sớm hoàn thành tác phẩm Tôi đi học đại học.,1.0,4.404514312744141,3.2824623584747314,0.0
VIVOSSPK07_R188,./tiengviet/vivos_data/train/waves/VIVOSSPK07/VIVOSSPK07_R188.wav,4.3125,DO CÁC THÀNH PHẦN CẤU TẠO KHÁC NHAU,VIVOSSPK07, Do các thành phần cấu tạo khác nhau,1.0,4.032142639160156,3.6059703826904297,0.0
VIVOSSPK15_279,./tiengviet/vivos_data/train/waves/VIVOSSPK15/VIVOSSPK15_279.wav,4.375,HÔM NAY BA EM ĐI CÔNG TÁC ANH QUA ĐÂY NHÉ,VIVOSSPK15," Hôm nay ba em đi công tác, anh qua đây nhé.",1.0,3.969018220901489,3.66061019897461,0.0
VIVOSSPK25_025,./tiengviet/vivos_data/train/waves/VIVOSSPK25/VIVOSSPK25_025.wav,6.4375,CÓ LẼ MỘT PHẦN VÌ CHỊ ĐÃ SINH ĐƯỢC CHO GIA ĐÌNH CHÁU TRAI ĐÍCH TÔN,VIVOSSPK25, Có lẽ một phần vì chị đã sinh được cho gia đình cháu trai đích tôm.,1.0,4.6950225830078125,3.0289793014526367,0.0
VIVOSSPK09_R069,./tiengviet/vivos_data/train/waves/VIVOSSPK09/VIVOSSPK09_R069.wav,2.25,KẾT QUẢ CHO THẤY,VIVOSSPK09, Kết quả cho thấy,1.0,4.085312843322754,3.558844566345215,0.0
VIVOSSPK18_104,./tiengviet/vivos_data/train/waves/VIVOSSPK18/VIVOSSPK18_104.wav,2.375,CÓ THỂ VÌ CHUYỆN NHÌ NHẰNG ĐÂU ĐÓ,VIVOSSPK18, Có thể vì chuyện gì nhằn đâu đó.,1.0,4.117778301239014,3.530094623565674,0.0
VIVOSSPK12_R032,./tiengviet/vivos_data/train/waves/VIVOSSPK12/VIVOSSPK12_R032.wav,3.4375,NHƯ TRONG NHỮNG CÂU CHUYỆN TÔI THƯỜNG ĐỌC,VIVOSSPK12, Như trong những câu chuyện tôi thường đọc,1.0,4.009195327758789,3.624178171157837,0.0
VIVOSSPK07_R156,./tiengviet/vivos_data/train/waves/VIVOSSPK07/VIVOSSPK07_R156.wav,3.65625,DI HÀI CỦA BÀ ĐƯỢC ĐƯA VỀ HÀ TIÊN,VIVOSSPK07, Chi hài của bà được đưa về Hạ Tiên,1.0,4.065314292907715,3.818870067596436,0.1111111111111111
VIVOSSPK46_086,./tiengviet/vivos_data/train/waves/VIVOSSPK46/VIVOSSPK46_086.wav,3.936875,CHỖ ẤY SAU NÀY CHÍNH PHỦ SẼ CÓ NHỮNG ĐIỀU CHỈNH NHẤT ĐỊNH,VIVOSSPK46, Chỗ ấy sau này chính phủ sẽ có những điều chỉnh nhất định,1.0,4.328380584716797,3.346339702606201,0.0
VIVOSSPK22_258,./tiengviet/vivos_data/train/waves/VIVOSSPK22/VIVOSSPK22_258.wav,3.34375,MỘT ĐỒNG CHÍ ĐÃ QUA ĐỜI VÌ BỆNH LẬU,VIVOSSPK22, Một đồng chí đã qua đời vì bền lậu.,1.0,4.377140045166016,3.546937704086304,0.1111111111111111
VIVOSSPK18_067,./tiengviet/vivos_data/train/waves/VIVOSSPK18/VIVOSSPK18_067.wav,2.6875,LÀM NHIỀU NGƯỜI ĐI XE MÁY NGANG QUA LOẠNG CHOẠNG,VIVOSSPK18, Làm nhiều người đi xe máy ngang qua loạn trọn,1.0,4.390174865722656,3.5110573768615723,0.1
VIVOSSPK29_036,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_036.wav,5.96875,THÌ LÁI XE LƠ XE CHỦ XE ĐÃ ĐUỔI THẬM CHÍ ĐẠP KHÁCH XUỐNG XE,VIVOSSPK29," thì lái xe lơi xe chủ xe đã đuổi, thậm chí đạp khách xuống xe.",1.0,4.591226100921631,3.117139339447021,0.0
VIVOSSPK08_R147,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R147.wav,2.5625,NĂM CHIẾN SĨ CÒN LẠI,VIVOSSPK08, 5 chiến sĩ còn lại,1.0,4.091605186462402,3.989503860473633,0.2
VIVOSSPK25_070,./tiengviet/vivos_data/train/waves/VIVOSSPK25/VIVOSSPK25_070.wav,9.15625,VIỆC ĐỔ TRÁCH NHIỆM CHO NHAU GIỮA HAI BỘ NÀY MỖI KHI BÀN VỀ BỘI CHI NGÂN SÁCH CHO THẤY SỰ PHÂN ĐỊNH NÀY LÀ BỨC THIẾT,VIVOSSPK25, Việc đổ trách nhiệm cho nhau giữa hai bộ này mỗi khi bàn về bộ chi ngân sách cho thấy sự phân định này là bất thiết.,1.0,4.398462295532227,3.284378290176392,0.0
VIVOSSPK36_047,./tiengviet/vivos_data/train/waves/VIVOSSPK36/VIVOSSPK36_047.wav,6.0,NHÀ SINH HOẠT CỘNG ĐỒNG ĐÁP ỨNG ĐƯỢC CÁC TIÊU CHÍ VỀ PHÒNG TRÁNH THIÊN TAI VÀ LÀ NƠI SINH HOẠT CỦA THANH THIẾU NHI,VIVOSSPK36, Nhà sinh hoạt cộng đồng đáp ứng được các tiêu chí về phòng tránh thiên tai và là nơi sinh hoạt của thanh thiếu nhi.,1.0,4.483666896820068,3.209922313690185,0.0
VIVOSSPK08_T003,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_T003.wav,3.65625,CHỈ TỘI CÁC EM PHÒ BỊ BÓC LỘT DỮ QUÁ,VIVOSSPK08, Chỉ tội các em phò bị bóc lột dữ quá.,1.0,4.178324699401856,3.4747254848480225,0.0
